,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
71,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '158/4.0', '159/2.0', '163/4.0']","['P1', 'P-5', 'P1']","[1234.0, 1270.0, 1274.0, 1310.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[36.0, 4.0, 36.0]","['Superior', 'Superior', 'Contratenor', 'Contratenor']",ID,4,True,,
72,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '159/2.0', '164/2.0']","['P-5', 'P-4']","[1234.0, 1274.0, 1314.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[40.0, 40.0]","['Superior', 'Contratenor', 'Tenor']",PEN,3,True,,
73,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '156/4.0', '159/2.0']","['M-9', 'P5']","[1234.0, 1254.0, 1274.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[20.0, 20.0]","['Superior', 'Contratenor', 'Contratenor']",PEN,3,True,,
74,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '154/4.0', '163/4.0', '164/2.0']","['P-8', 'P4', 'P-4']","[1234.0, 1238.0, 1310.0, 1314.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 72.0, 4.0]","['Superior', 'Tenor', 'Contratenor', 'Tenor']",ID,4,True,,
75,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '154/4.0', '156/4.0', '157/2.0', '158/4.0', '159/2.0', '160/4.0', '163/2.0', '163/4.0']","['P-8', 'M-2', 'P-4', 'P12', 'P-5', 'P-8', 'P1', 'P8']","[1234.0, 1238.0, 1254.0, 1258.0, 1270.0, 1274.0, 1286.0, 1306.0, 1310.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[4.0, 16.0, 4.0, 12.0, 4.0, 12.0, 20.0, 4.0]","['Superior', 'Tenor', 'Contratenor', 'Bassus', 'Superior', 'Contratenor', 'Bassus', 'Bassus', 'Contratenor']",FUGA,9,True,,
76,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1234.0,"['154/2.0', '154/4.0', '158/4.0', '159/2.0']","['P-8', 'P8', 'P-5']","[1234.0, 1238.0, 1270.0, 1274.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 32.0, 4.0]","['Superior', 'Tenor', 'Superior', 'Contratenor']",ID,4,True,,
77,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '159/2.0', '163/4.0']","['P4', 'P1']","[1238.0, 1274.0, 1310.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[36.0, 36.0]","['Tenor', 'Contratenor', 'Contratenor']",PEN,3,True,,
78,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '156/4.0', '157/2.0', '159/2.0']","['M-2', 'P-4', 'P8']","[1238.0, 1254.0, 1258.0, 1274.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 4.0, 16.0]","['Tenor', 'Contratenor', 'Bassus', 'Contratenor']",ID,4,True,,
79,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '158/4.0', '159/2.0', '163/2.0']","['P8', 'P-5', 'P-8']","[1238.0, 1270.0, 1274.0, 1306.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[32.0, 4.0, 32.0]","['Tenor', 'Superior', 'Contratenor', 'Bassus']",ID,4,True,,
80,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '157/2.0', '160/4.0', '163/2.0']","['P-5', 'P1', 'P1']","[1238.0, 1258.0, 1286.0, 1306.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[20.0, 28.0, 20.0]","['Tenor', 'Bassus', 'Bassus', 'Bassus']",ID,4,True,,
81,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '156/4.0', '158/4.0', '160/4.0']","['M-2', 'M9', 'P-12']","[1238.0, 1254.0, 1270.0, 1286.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0, 16.0]","['Tenor', 'Contratenor', 'Superior', 'Bassus']",PEN,4,True,,
82,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1238.0,"['154/4.0', '156/4.0', '158/4.0']","['M-2', 'M9']","[1238.0, 1254.0, 1270.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0]","['Tenor', 'Contratenor', 'Superior']",PEN,3,True,,
83,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1254.0,"['156/4.0', '158/4.0', '160/4.0']","['M9', 'P-12']","[1254.0, 1270.0, 1286.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0]","['Contratenor', 'Superior', 'Bassus']",PEN,3,True,,
84,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1254.0,"['156/4.0', '159/2.0', '160/4.0', '163/2.0']","['P5', 'P-8', 'P1']","[1254.0, 1274.0, 1286.0, 1306.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[20.0, 12.0, 20.0]","['Contratenor', 'Contratenor', 'Bassus', 'Bassus']",ID,4,True,,
85,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1254.0,"['156/4.0', '157/2.0', '158/4.0', '159/2.0']","['P-4', 'P12', 'P-5']","[1254.0, 1258.0, 1270.0, 1274.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 12.0, 4.0]","['Contratenor', 'Bassus', 'Superior', 'Contratenor']",ID,4,True,,
86,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1254.0,"['156/4.0', '157/2.0', '163/4.0', '164/2.0']","['P-4', 'P8', 'P-4']","[1254.0, 1258.0, 1310.0, 1314.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 52.0, 4.0]","['Contratenor', 'Bassus', 'Contratenor', 'Tenor']",ID,4,True,,
87,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1254.0,"['156/4.0', '157/2.0', '163/2.0', '163/4.0']","['P-4', 'P1', 'P8']","[1254.0, 1258.0, 1306.0, 1310.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 48.0, 4.0]","['Contratenor', 'Bassus', 'Bassus', 'Contratenor']",ID,4,True,,
88,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1258.0,"['157/2.0', '160/4.0', '164/2.0']","['P1', 'P5']","[1258.0, 1286.0, 1314.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[28.0, 28.0]","['Bassus', 'Bassus', 'Tenor']",PEN,3,True,,
89,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1258.0,"['157/2.0', '158/4.0', '159/2.0', '160/4.0']","['P12', 'P-5', 'P-8']","[1258.0, 1270.0, 1274.0, 1286.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[12.0, 4.0, 12.0]","['Bassus', 'Superior', 'Contratenor', 'Bassus']",ID,4,True,,
90,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1270.0,"['158/4.0', '159/2.0', '163/4.0', '164/2.0']","['P-5', 'P1', 'P-4']","[1270.0, 1274.0, 1310.0, 1314.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 36.0, 4.0]","['Superior', 'Contratenor', 'Contratenor', 'Tenor']",ID,4,True,,
91,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1270.0,"['158/4.0', '159/2.0', '163/2.0', '163/4.0']","['P-5', 'P-8', 'P8']","[1270.0, 1274.0, 1306.0, 1310.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 32.0, 4.0]","['Superior', 'Contratenor', 'Bassus', 'Contratenor']",ID,4,True,,
92,"Manchicourt, Pierre de",Quo abiit dilectus tuus,1306.0,"['163/2.0', '163/4.0', '164/2.0']","['P8', 'P-4']","[1306.0, 1310.0, 1314.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 4.0]","['Bassus', 'Contratenor', 'Tenor']",PEN,3,True,,
93,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,0.0,"['1/1.0', '3/1.0', '6/3.0', '8/3.0']","['P-4', 'P-5', 'P-4']","[0.0, 16.0, 44.0, 60.0]","[('5', '-2', '2', '2'), ('4', '-2', '2', '2')]","[16.0, 28.0, 16.0]","['[Superius]', '[Contratenor]', '[Tenor]', '[Bassus]']",ID,4,True,,
94,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,38.0,"['5/4.0', '13/2.0', '13/4.0', '15/2.0', '17/2.0', '18/4.0', '20/4.0', '21/4.0']","['P-12', 'M9', 'P-5', 'P8', 'P-8', 'P1', 'P8']","[38.0, 98.0, 102.0, 114.0, 130.0, 142.0, 158.0, 166.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[60.0, 4.0, 12.0, 16.0, 12.0, 16.0, 8.0]","['[Superius]', '[Bassus]', '[Contratenor]', '[Tenor]', '[Superius]', '[Bassus]', '[Tenor]', '[Superius]']",FUGA,8,True,,
95,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,38.0,"['5/4.0', '13/4.0', '21/4.0']","['P-4', 'P4']","[38.0, 102.0, 166.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[64.0, 64.0]","['[Superius]', '[Contratenor]', '[Superius]']",PEN,3,True,,
96,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,38.0,"['5/4.0', '13/2.0', '20/4.0']","['P-12', 'P5']","[38.0, 98.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[60.0, 60.0]","['[Superius]', '[Bassus]', '[Tenor]']",PEN,3,True,,
97,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,82.0,"['11/2.0', '12/2.0']",['P8'],"[82.0, 90.0]","[('-3', '2', '-2', '3'), ('-3', '2', '-2', '2')]",[8.0],"['[Tenor]', '[Superius]']",FUGA,2,True,,
98,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,82.0,"['11/2.0', '19/2.0', '22/2.0']","['P4', 'P1']","[82.0, 146.0, 170.0]","[('-3', '2', '-2', '3'), ('-3', '2', '-3', '4'), ('-3', '2', '-3', '3')]","[64.0, 24.0]","['[Tenor]', '[Contratenor]', '[Contratenor]']",FUGA,3,True,,
99,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,98.0,"['13/2.0', '15/2.0', '18/4.0', '20/4.0']","['P5', 'P1', 'P1']","[98.0, 114.0, 142.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[16.0, 28.0, 16.0]","['[Bassus]', '[Tenor]', '[Bassus]', '[Tenor]']",ID,4,True,,
100,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,98.0,"['13/2.0', '15/2.0', '17/2.0']","['P5', 'P8']","[98.0, 114.0, 130.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[16.0, 16.0]","['[Bassus]', '[Tenor]', '[Superius]']",PEN,3,True,,
101,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,102.0,"['13/4.0', '15/2.0', '17/2.0', '18/4.0']","['P-5', 'P8', 'P-8']","[102.0, 114.0, 130.0, 142.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[12.0, 16.0, 12.0]","['[Contratenor]', '[Tenor]', '[Superius]', '[Bassus]']",ID,4,True,,
102,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,102.0,"['13/4.0', '17/2.0', '20/4.0']","['P4', 'P-8']","[102.0, 130.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[28.0, 28.0]","['[Contratenor]', '[Superius]', '[Tenor]']",PEN,3,True,,
103,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,114.0,"['15/2.0', '17/2.0', '18/4.0', '20/4.0']","['P8', 'P-8', 'P1']","[114.0, 130.0, 142.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[16.0, 12.0, 16.0]","['[Tenor]', '[Superius]', '[Bassus]', '[Tenor]']",ID,4,True,,
104,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,146.0,"['19/2.0', '22/2.0']",['P1'],"[146.0, 170.0]","[('-3', '2', '-3', '4'), ('-3', '2', '-3', '3')]",[24.0],"['[Contratenor]', '[Contratenor]']",FUGA,2,True,,
105,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,220.0,"['27/3.0', '29/3.0', '31/1.0']","['P4', 'P5']","[220.0, 236.0, 248.0]","[('3', '-2', '2', '-2')]","[16.0, 12.0]","['[Tenor]', '[Contratenor]', '[Superius]']",FUGA,3,False,,
106,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,278.0,"['34/4.0', '36/4.0', '37/2.0', '38/2.0', '44/2.0', '45/4.0', '47/4.0']","['P4', 'P5', 'P-5', 'P1', 'P5', 'P-5']","[278.0, 294.0, 298.0, 306.0, 354.0, 366.0, 382.0]","[('2', '-3', '5', '-3'), ('2', '-3', '5', '-2')]","[16.0, 4.0, 8.0, 48.0, 12.0, 16.0]","['[Tenor]', '[Contratenor]', '[Superius]', '[Tenor]', '[Contratenor]', '[Superius]', '[Contratenor]']",FUGA,7,True,,
107,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,278.0,"['34/4.0', '38/2.0', '44/2.0', '47/4.0']","['P4', 'P1', 'P1']","[278.0, 306.0, 354.0, 382.0]","[('2', '-3', '5', '-3'), ('2', '-3', '5', '-2')]","[28.0, 48.0, 28.0]","['[Tenor]', '[Tenor]', '[Contratenor]', '[Contratenor]']",ID,4,True,,
108,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,278.0,"['34/4.0', '36/4.0', '45/4.0', '47/4.0']","['P4', 'P5', 'P-5']","[278.0, 294.0, 366.0, 382.0]","[('2', '-3', '5', '-3'), ('2', '-3', '5', '-2')]","[16.0, 72.0, 16.0]","['[Tenor]', '[Contratenor]', '[Superius]', '[Contratenor]']",ID,4,True,,
109,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,286.0,"['35/4.0', '41/2.0', '46/4.0']","['P8', 'P-8']","[286.0, 330.0, 374.0]","[('2', '-3', '5', '-5')]","[44.0, 44.0]","['[Bassus]', '[Tenor]', '[Bassus]']",PEN,3,False,,
110,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,286.0,"['35/4.0', '38/4.0', '41/2.0', '43/2.0', '44/4.0', '46/4.0']","['P5', 'P4', 'P-8', 'P5', 'P-5']","[286.0, 310.0, 330.0, 346.0, 358.0, 374.0]","[('2', '-3', '5', '-5')]","[24.0, 20.0, 16.0, 12.0, 16.0]","['[Bassus]', '[Bassus]', '[Tenor]', '[Bassus]', '[Tenor]', '[Bassus]']",FUGA,6,False,,
111,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,294.0,"['36/4.0', '38/2.0', '44/2.0', '45/4.0']","['P1', 'P1', 'P5']","[294.0, 306.0, 354.0, 366.0]","[('2', '-3', '5', '-3'), ('2', '-3', '5', '-2')]","[12.0, 48.0, 12.0]","['[Contratenor]', '[Tenor]', '[Contratenor]', '[Superius]']",ID,4,True,,
112,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,330.0,"['41/2.0', '43/2.0', '44/4.0', '46/4.0']","['P-8', 'P5', 'P-5']","[330.0, 346.0, 358.0, 374.0]","[('2', '-3', '5', '-5')]","[16.0, 12.0, 16.0]","['[Tenor]', '[Bassus]', '[Tenor]', '[Bassus]']",ID,4,False,,
113,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,416.0,"['51/1.0', '52/3.0', '54/3.0', '56/3.0', '57/4.0', '60/4.0', '61/4.0']","['P-5', 'P8', 'P5', 'P-5', 'P-4', 'P-5']","[416.0, 428.0, 444.0, 460.0, 470.0, 494.0, 502.0]","[('-3', '2', '2', '2')]","[12.0, 16.0, 16.0, 10.0, 24.0, 8.0]","['[Tenor]', '[Bassus]', '[Contratenor]', '[Superius]', '[Contratenor]', '[Tenor]', '[Bassus]']",FUGA,7,False,,
114,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,428.0,"['52/3.0', '54/3.0', '56/3.0']","['P8', 'P5']","[428.0, 444.0, 460.0]","[('-3', '2', '2', '2')]","[16.0, 16.0]","['[Bassus]', '[Contratenor]', '[Superius]']",PEN,3,False,,
115,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,428.0,"['52/3.0', '56/3.0', '57/4.0', '61/4.0']","['P12', 'P-5', 'P-8']","[428.0, 460.0, 470.0, 502.0]","[('-3', '2', '2', '2')]","[32.0, 10.0, 32.0]","['[Bassus]', '[Superius]', '[Contratenor]', '[Bassus]']",ID,4,False,,
116,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,490.0,"['60/2.0', '63/4.0', '64/3.0', '65/3.0', '67/1.0']","['P-4', 'P-5', 'P8', 'P5']","[490.0, 518.0, 524.0, 532.0, 544.0]","[('-2', '-2', '-3', '2')]","[28.0, 6.0, 8.0, 12.0]","['[Contratenor]', '[Tenor]', '[Bassus]', '[Contratenor]', '[Superius]']",FUGA,5,False,,
117,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,562.0,"['69/2.0', '72/4.0', '75/2.0', '78/4.0']","['P5', 'P-5', 'P1']","[562.0, 590.0, 610.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[28.0, 20.0, 28.0]","['[Bassus]', '[Tenor]', '[Bassus]', '[Bassus]']",ID,4,True,,
118,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,562.0,"['69/2.0', '72/2.0', '75/2.0']","['P12', 'P-12']","[562.0, 586.0, 610.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[24.0, 24.0]","['[Bassus]', '[Superius]', '[Bassus]']",PEN,3,True,,
119,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,562.0,"['69/2.0', '72/2.0', '72/4.0', '75/2.0', '76/4.0', '77/2.0', '78/4.0']","['P12', 'P-8', 'P-5', 'P12', 'P-5', 'P-8']","[562.0, 586.0, 590.0, 610.0, 622.0, 626.0, 638.0]","[('3', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[24.0, 4.0, 20.0, 12.0, 4.0, 12.0]","['[Bassus]', '[Superius]', '[Tenor]', '[Bassus]', '[Superius]', '[Contratenor]', '[Bassus]']",FUGA,7,True,,
120,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,562.0,"['69/2.0', '72/2.0', '72/4.0', '74/4.0', '75/2.0', '76/4.0', '77/2.0', '78/4.0']","['P12', 'P-8', 'P5', 'M-9', 'P12', 'P-5', 'P-8']","[562.0, 586.0, 590.0, 606.0, 610.0, 622.0, 626.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[24.0, 4.0, 16.0, 4.0, 12.0, 4.0, 12.0]","['[Bassus]', '[Superius]', '[Tenor]', '[Contratenor]', '[Bassus]', '[Superius]', '[Contratenor]', '[Bassus]']",FUGA,8,True,,
121,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,562.0,"['69/2.0', '72/2.0', '72/4.0', '74/4.0', '75/2.0', '76/4.0', '78/4.0']","['P12', 'P-8', 'P5', 'M-9', 'P12', 'P-12']","[562.0, 586.0, 590.0, 606.0, 610.0, 622.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[24.0, 4.0, 16.0, 4.0, 12.0, 16.0]","['[Bassus]', '[Superius]', '[Tenor]', '[Contratenor]', '[Bassus]', '[Superius]', '[Bassus]']",FUGA,7,True,,
122,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,586.0,"['72/2.0', '72/4.0', '74/4.0', '75/2.0']","['P-8', 'P5', 'M-9']","[586.0, 590.0, 606.0, 610.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 16.0, 4.0]","['[Superius]', '[Tenor]', '[Contratenor]', '[Bassus]']",ID,4,True,,
123,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,586.0,"['72/2.0', '74/4.0', '77/2.0']","['P-4', 'M-2']","[586.0, 606.0, 626.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[20.0, 20.0]","['[Superius]', '[Contratenor]', '[Contratenor]']",PEN,3,True,,
124,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,586.0,"['72/2.0', '72/4.0', '76/4.0', '77/2.0']","['P-8', 'P8', 'P-5']","[586.0, 590.0, 622.0, 626.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[4.0, 32.0, 4.0]","['[Superius]', '[Tenor]', '[Superius]', '[Contratenor]']",ID,4,True,,
125,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,590.0,"['72/4.0', '74/4.0', '76/4.0', '78/4.0']","['P5', 'P4', 'P-12']","[590.0, 606.0, 622.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0, 16.0]","['[Tenor]', '[Contratenor]', '[Superius]', '[Bassus]']",PEN,4,True,,
126,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,590.0,"['72/4.0', '74/4.0', '75/2.0', '77/2.0']","['P5', 'M-9', 'P8']","[590.0, 606.0, 610.0, 626.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[16.0, 4.0, 16.0]","['[Tenor]', '[Contratenor]', '[Bassus]', '[Contratenor]']",ID,4,True,,
127,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,590.0,"['72/4.0', '74/4.0', '76/4.0']","['P5', 'P4']","[590.0, 606.0, 622.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0]","['[Tenor]', '[Contratenor]', '[Superius]']",PEN,3,True,,
128,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,606.0,"['74/4.0', '76/4.0', '78/4.0']","['P4', 'P-12']","[606.0, 622.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 16.0]","['[Contratenor]', '[Superius]', '[Bassus]']",PEN,3,True,,
129,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,606.0,"['74/4.0', '75/2.0', '76/4.0', '77/2.0']","['M-9', 'P12', 'P-5']","[606.0, 610.0, 622.0, 626.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[4.0, 12.0, 4.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[Contratenor]']",ID,4,True,,
130,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,610.0,"['75/2.0', '76/4.0', '77/2.0', '78/4.0']","['P12', 'P-5', 'P-8']","[610.0, 622.0, 626.0, 638.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('3', '-2', '-3', '-2')]","[12.0, 4.0, 12.0]","['[Bassus]', '[Superius]', '[Contratenor]', '[Bassus]']",ID,4,True,,
131,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,0.0,"['1/1.0', '3/1.0']",['P-4'],"[0.0, 16.0]","[('5', '-2', '2', '2'), ('4', '-2', '2', '2'), ('3', '-2', '2', '2'), ('4', '-3', '2', '2')]",[16.0],"['[Superius]', '[Contratenor]']",FUGA,2,True,,
132,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,38.0,"['5/4.0', '7/2.0', '7/4.0', '9/2.0']","['P-5', 'P-4', 'P-5']","[38.0, 50.0, 54.0, 66.0]","[('-3', '2', '-2', '-2'), ('-2', '2', '-2', '-2')]","[12.0, 4.0, 12.0]","['[Superius]', '[Contratenor]', '[Tenor]', '[Bassus]']",ID,4,True,,
133,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90.0,"['12/2.0', '13/4.0', '17/4.0', '19/2.0']","['P5', 'P-12', 'P5']","[90.0, 102.0, 134.0, 146.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[12.0, 32.0, 12.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[Tenor]']",ID,4,True,,
134,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90.0,"['12/2.0', '13/4.0', '21/2.0', '22/4.0']","['P5', 'P-5', 'P5']","[90.0, 102.0, 162.0, 174.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[12.0, 60.0, 12.0]","['[Contratenor]', '[Superius]', '[Contratenor]', '[Superius]']",ID,4,True,,
135,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90.0,"['12/2.0', '14/2.0', '19/2.0', '21/2.0']","['P-4', 'P1', 'P4']","[90.0, 106.0, 146.0, 162.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 40.0, 16.0]","['[Contratenor]', '[Tenor]', '[Tenor]', '[Contratenor]']",ID,4,True,,
136,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90.0,"['12/2.0', '12/4.0', '13/4.0', '14/2.0', '17/4.0', '19/2.0', '21/2.0', '22/4.0', '23/4.0']","['P-8', 'P12', 'P-8', 'P-5', 'P5', 'P4', 'P5', 'P-8']","[90.0, 94.0, 102.0, 106.0, 134.0, 146.0, 162.0, 174.0, 182.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 8.0, 4.0, 28.0, 12.0, 16.0, 12.0, 8.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[Tenor]', '[Bassus]', '[Tenor]', '[Contratenor]', '[Superius]', '[Tenor]']",FUGA,9,True,,
137,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90.0,"['12/2.0', '12/4.0', '13/4.0', '14/2.0']","['P-8', 'P12', 'P-8']","[90.0, 94.0, 102.0, 106.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[4.0, 8.0, 4.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[Tenor]']",ID,4,True,,
