,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
84,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,384.0,"['46/1.0', '48/1.0', '52/1.0', '54/1.0']","['P8', 'P-5', 'P-5']","[384.0, 408.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 48.0, 24.0]","['Bassus', 'Cantus', 'Tenor', 'Bassus']",ID,4,False,,
85,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,384.0,"['46/1.0', '48/1.0', '50/1.0', '52/1.0']","['P8', 'P-5', 'P1']","[384.0, 408.0, 432.0, 456.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0]","['Bassus', 'Cantus', 'Bassus', 'Tenor']",PEN,4,False,,
86,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,408.0,"['48/1.0', '50/1.0', '52/1.0', '54/1.0']","['P-5', 'P1', 'P-5']","[408.0, 432.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0]","['Cantus', 'Bassus', 'Tenor', 'Bassus']",PEN,4,False,,
87,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,408.0,"['48/1.0', '52/1.0']",['P11'],"[408.0, 456.0]","[('2', '3', '-2', '-2'), ('2', '2', '-2', '-2')]",[48.0],"['Tenor', 'Cantus']",FUGA,2,True,,
88,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,408.0,"['48/1.0', '50/1.0', '52/1.0']","['P-5', 'P1']","[408.0, 432.0, 456.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0]","['Cantus', 'Bassus', 'Tenor']",PEN,3,False,,
89,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,432.0,"['50/1.0', '52/1.0', '54/1.0']","['P1', 'P-5']","[432.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0]","['Bassus', 'Tenor', 'Bassus']",PEN,3,False,,
90,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,578.0,"['62/4.0', '64/4.0', '68/4.0', '69/2.0', '76/2.0', '76/4.0', '77/4.0']","['P5', 'P4', 'P-4', 'P-5', 'P11', 'P-5']","[578.0, 594.0, 626.0, 630.0, 686.0, 690.0, 698.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[16.0, 32.0, 4.0, 56.0, 4.0, 8.0]","['Bassus', 'Altus', 'Cantus', 'Altus', 'Bassus', 'Cantus', 'Altus']",FUGA,7,True,,
91,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,626.0,"['68/4.0', '69/2.0', '76/2.0', '76/4.0']","['P-4', 'P-5', 'P11']","[626.0, 630.0, 686.0, 690.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[4.0, 56.0, 4.0]","['Cantus', 'Altus', 'Bassus', 'Cantus']",ID,4,True,,
92,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,686.0,"['76/2.0', '77/4.0']",['m7'],"[686.0, 698.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-5'), ('2', '2', '2', '-3')]",[12.0],"['Bassus', 'Altus']",FUGA,2,True,,
93,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,718.0,"['80/2.0', '80/4.0', '85/4.0', '86/2.0']","['P5', 'P-5', 'P12']","[718.0, 722.0, 762.0, 766.0]","[('-2', '-2', '-2', '2')]","[4.0, 40.0, 4.0]","['Bassus', 'Altus', 'Bassus', 'Cantus']",ID,4,False,,
94,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,718.0,"['80/2.0', '80/4.0', '82/4.0', '85/4.0', '86/2.0']","['P5', 'P4', 'P-8', 'P12']","[718.0, 722.0, 738.0, 762.0, 766.0]","[('-2', '-2', '-2', '2')]","[4.0, 16.0, 24.0, 4.0]","['Bassus', 'Altus', 'Cantus', 'Bassus', 'Cantus']",FUGA,5,False,,
95,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,0.0,"['1/1.0', '4/1.0']",['P-5'],"[0.0, 24.0]","[('2', '3', '-2', '2')]",[24.0],"['Tenor', 'Bass']",FUGA,2,False,,
96,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,8.0,"['2/1.0', '5/2.0']",['P-8'],"[8.0, 34.0]","[('2', '3', '-2', '-2')]",[26.0],"['Cantus', 'Tenor']",FUGA,2,False,,
97,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,54.0,"['7/4.0', '8/4.0', '11/2.0', '13/4.0']","['P8', 'P1', 'P-4']","[54.0, 62.0, 82.0, 102.0]","[('4', '2', '2', '-3'), ('4', '2', '2', '-2')]","[8.0, 20.0, 20.0]","['Bass', 'Cantus', 'Cantus', 'Alto']",FUGA,4,True,,
98,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,62.0,"['8/4.0', '11/2.0', '13/4.0']","['P1', 'P-4']","[62.0, 82.0, 102.0]","[('4', '2', '2', '-3'), ('4', '2', '2', '-2')]","[20.0, 20.0]","['Cantus', 'Cantus', 'Alto']",PEN,3,True,,
99,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,66.0,"['9/2.0', '14/2.0', '14/4.0']","['m-7', 'P11']","[66.0, 106.0, 110.0]","[('4', '-2', '2', '-3')]","[40.0, 4.0]","['Alto', 'Tenor', 'Cantus']",FUGA,3,False,,
100,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,134.0,"['17/4.0', '18/1.0', '20/1.0', '23/3.0', '25/3.0']","['P-4', 'P12', 'P-12', 'P11']","[134.0, 136.0, 152.0, 180.0, 196.0]","[('-2', '-2', '-2', '-2')]","[2.0, 16.0, 28.0, 16.0]","['Tenor', 'Bass', 'Cantus', 'Bass', 'Cantus']",FUGA,5,False,,
101,Tomás Luis de Victoria,MIssa O quam gloriosum: Agnus dei,136.0,"['18/1.0', '20/1.0', '23/3.0', '25/3.0']","['P12', 'P-12', 'P11']","[136.0, 152.0, 180.0, 196.0]","[('-2', '-2', '-2', '-2')]","[16.0, 28.0, 16.0]","['Bass', 'Cantus', 'Bass', 'Cantus']",ID,4,False,,
