,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
86,Antoine de Févin,Missa Ave Maria: Credo,382.0,"['48/4.0', '51/2.0', '53/4.0']","['P-8', 'P12']","[382.0, 402.0, 422.0]","[('5', '2', '-2', '-3'), ('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]","[20.0, 20.0]","['Altus', 'Bassus', 'Sup[erius]']",PEN,3,True,,
87,Antoine de Févin,Missa Ave Maria: Credo,386.0,"['49/2.0', '50/2.0', '51/2.0']","['P8', 'P-12']","[386.0, 394.0, 402.0]","[('5', '2', '-2', '-3'), ('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]","[8.0, 8.0]","['Tenor', 'Sup[erius]', 'Bassus']",PEN,3,True,,
88,Antoine de Févin,Missa Ave Maria: Credo,386.0,"['49/2.0', '50/2.0', '53/4.0', '54/4.0']","['P8', 'P1', 'P-5']","[386.0, 394.0, 422.0, 430.0]","[('5', '2', '-2', '-3'), ('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]","[8.0, 28.0, 8.0]","['Tenor', 'Sup[erius]', 'Sup[erius]', 'Tenor']",ID,4,True,,
89,Antoine de Févin,Missa Ave Maria: Credo,394.0,"['50/2.0', '51/2.0', '53/4.0', '54/4.0']","['P-12', 'P12', 'P-5']","[394.0, 402.0, 422.0, 430.0]","[('5', '2', '-2', '-3'), ('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]","[8.0, 20.0, 8.0]","['Sup[erius]', 'Bassus', 'Sup[erius]', 'Tenor']",ID,4,True,,
90,Antoine de Févin,Missa Ave Maria: Credo,402.0,"['51/2.0', '54/4.0']",['P8'],"[402.0, 430.0]","[('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]",[28.0],"['Bassus', 'Tenor']",FUGA,2,True,,
91,Antoine de Févin,Missa Ave Maria: Credo,462.0,"['58/4.0', '59/2.0']",['M-6'],"[462.0, 466.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]",[4.0],"['Sup[erius]', 'Altus']",FUGA,2,True,,
92,Antoine de Févin,Missa Ave Maria: Credo,494.0,"['62/4.0', '63/2.0']",['M-6'],"[494.0, 498.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]",[4.0],"['Sup[erius]', 'Altus']",FUGA,2,True,,
93,Antoine de Févin,Missa Ave Maria: Credo,594.0,"['75/2.0', '78/4.0', '79/2.0']","['M-6', 'M6', 'M-10']","[594.0, 622.0, 626.0, 626.0]","[('2', '-3', '2', '-2'), ('2', '-3', '2', '-3')]","[28.0, 4.0, 0.0]","['Sup[erius]', 'Altus', 'Sup[erius]', 'Bassus']",FUGA,4,True,,
94,Antoine de Févin,Missa Ave Maria: Credo,594.0,"['75/2.0', '78/4.0', '79/2.0']","['M-6', 'P-4', 'M9', 'M-10']","[594.0, 622.0, 622.0, 626.0, 626.0]","[('2', '-3', '2', '-2'), ('2', '-3', '2', '-3'), ('2', '-3', '3', '-2')]","[28.0, 0.0, 4.0, 0.0]","['Sup[erius]', 'Altus', 'Tenor', 'Sup[erius]', 'Bassus']",FUGA,5,True,,
95,Antoine de Févin,Missa Ave Maria: Credo,622.0,"['78/4.0', '79/2.0']","['P-4', 'M9', 'M-10']","[622.0, 622.0, 626.0, 626.0]","[('2', '-3', '2', '-2'), ('2', '-3', '2', '-3'), ('2', '-3', '3', '-2')]","[0.0, 4.0, 0.0]","['Altus', 'Tenor', 'Sup[erius]', 'Bassus']",ID,4,True,,
96,Antoine de Févin,Missa Ave Maria: Credo,654.0,"['82/4.0', '86/2.0', '89/4.0']","['P-8', 'P8']","[654.0, 682.0, 710.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]","[28.0, 28.0]","['Sup[erius]', 'Tenor', 'Sup[erius]']",PEN,3,True,,
97,Antoine de Févin,Missa Ave Maria: Credo,654.0,"['82/4.0', '83/2.0', '86/2.0', '86/4.0', '89/4.0', '92/2.0']","['M-6', 'm-3', 'M-6', 'M13', 'P-5']","[654.0, 658.0, 682.0, 686.0, 710.0, 730.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]","[4.0, 24.0, 4.0, 24.0, 20.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus', 'Sup[erius]', 'Altus']",FUGA,6,True,,
98,Antoine de Févin,Missa Ave Maria: Credo,654.0,"['82/4.0', '83/2.0', '86/2.0', '86/4.0']","['M-6', 'm-3', 'M-6']","[654.0, 658.0, 682.0, 686.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]","[4.0, 24.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus']",ID,4,True,,
99,Antoine de Févin,Missa Ave Maria: Credo,658.0,"['83/2.0', '86/2.0', '86/4.0', '89/4.0']","['m-3', 'M-6', 'M13']","[658.0, 682.0, 686.0, 710.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]","[24.0, 4.0, 24.0]","['Altus', 'Tenor', 'Bassus', 'Sup[erius]']",ID,4,True,,
100,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '98/3.0', '99/1.0', '101/3.0']","['P-8', 'P-5', 'P12']","[768.0, 788.0, 792.0, 812.0]","[('4', '-2', '2', '2')]","[20.0, 4.0, 20.0]","['Sup[erius]', 'Tenor', 'Bassus', 'Sup[erius]']",ID,4,False,,
101,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '96/3.0', '98/3.0', '99/1.0']","['P-5', 'P-4', 'P-5']","[768.0, 772.0, 788.0, 792.0]","[('4', '-2', '2', '2')]","[4.0, 16.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus']",ID,4,False,,
102,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '99/1.0', '102/1.0']","['P-12', 'P8']","[768.0, 792.0, 816.0]","[('4', '-2', '2', '2')]","[24.0, 24.0]","['Sup[erius]', 'Bassus', 'Altus']",PEN,3,False,,
103,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '98/3.0', '102/1.0', '104/3.0']","['P-8', 'P4', 'P-4']","[768.0, 788.0, 816.0, 836.0]","[('4', '-2', '2', '2')]","[20.0, 28.0, 20.0]","['Sup[erius]', 'Tenor', 'Altus', 'Tenor']",ID,4,False,,
104,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '99/1.0', '101/3.0', '104/3.0']","['P-12', 'P12', 'P-8']","[768.0, 792.0, 812.0, 836.0]","[('4', '-2', '2', '2')]","[24.0, 20.0, 24.0]","['Sup[erius]', 'Bassus', 'Sup[erius]', 'Tenor']",ID,4,False,,
105,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '99/1.0', '102/1.0', '105/1.0']","['P-12', 'P8', 'P-8']","[768.0, 792.0, 816.0, 840.0]","[('4', '-2', '2', '2')]","[24.0, 24.0, 24.0]","['Sup[erius]', 'Bassus', 'Altus', 'Bassus']",PEN,4,False,,
106,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '96/3.0', '101/3.0', '102/1.0']","['P-5', 'P5', 'P-5']","[768.0, 772.0, 812.0, 816.0]","[('4', '-2', '2', '2')]","[4.0, 40.0, 4.0]","['Sup[erius]', 'Altus', 'Sup[erius]', 'Altus']",ID,4,False,,
107,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '96/3.0', '104/3.0', '105/1.0']","['P-5', 'P-4', 'P-5']","[768.0, 772.0, 836.0, 840.0]","[('4', '-2', '2', '2')]","[4.0, 64.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus']",ID,4,False,,
108,Antoine de Févin,Missa Ave Maria: Credo,768.0,"['96/1.0', '96/3.0', '98/3.0', '99/1.0', '101/3.0', '102/1.0', '104/3.0', '105/1.0']","['P-5', 'P-4', 'P-5', 'P12', 'P-5', 'P-4', 'P-5']","[768.0, 772.0, 788.0, 792.0, 812.0, 816.0, 836.0, 840.0]","[('4', '-2', '2', '2')]","[4.0, 16.0, 4.0, 20.0, 4.0, 20.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus', 'Sup[erius]', 'Altus', 'Tenor', 'Bassus']",ID,8,False,,
109,Antoine de Févin,Missa Ave Maria: Credo,772.0,"['96/3.0', '99/1.0', '102/1.0', '104/3.0']","['P-8', 'P8', 'P-4']","[772.0, 792.0, 816.0, 836.0]","[('4', '-2', '2', '2')]","[20.0, 24.0, 20.0]","['Altus', 'Bassus', 'Altus', 'Tenor']",ID,4,False,,
110,Antoine de Févin,Missa Ave Maria: Credo,772.0,"['96/3.0', '99/1.0', '101/3.0']","['P-8', 'P12']","[772.0, 792.0, 812.0]","[('4', '-2', '2', '2')]","[20.0, 20.0]","['Altus', 'Bassus', 'Sup[erius]']",PEN,3,False,,
111,Antoine de Févin,Missa Ave Maria: Credo,788.0,"['98/3.0', '99/1.0', '101/3.0', '102/1.0']","['P-5', 'P12', 'P-5']","[788.0, 792.0, 812.0, 816.0]","[('4', '-2', '2', '2')]","[4.0, 20.0, 4.0]","['Tenor', 'Bassus', 'Sup[erius]', 'Altus']",ID,4,False,,
112,Antoine de Févin,Missa Ave Maria: Credo,788.0,"['98/3.0', '99/1.0', '104/3.0', '105/1.0']","['P-5', 'P5', 'P-5']","[788.0, 792.0, 836.0, 840.0]","[('4', '-2', '2', '2')]","[4.0, 44.0, 4.0]","['Tenor', 'Bassus', 'Tenor', 'Bassus']",ID,4,False,,
113,Antoine de Févin,Missa Ave Maria: Credo,788.0,"['98/3.0', '101/3.0', '102/1.0', '105/1.0']","['P8', 'P-5', 'P-8']","[788.0, 812.0, 816.0, 840.0]","[('4', '-2', '2', '2')]","[24.0, 4.0, 24.0]","['Tenor', 'Sup[erius]', 'Altus', 'Bassus']",ID,4,False,,
114,Antoine de Févin,Missa Ave Maria: Credo,788.0,"['98/3.0', '101/3.0', '104/3.0']","['P8', 'P-8']","[788.0, 812.0, 836.0]","[('4', '-2', '2', '2')]","[24.0, 24.0]","['Tenor', 'Sup[erius]', 'Tenor']",PEN,3,False,,
115,Antoine de Févin,Missa Ave Maria: Credo,792.0,"['99/1.0', '101/3.0', '102/1.0', '104/3.0']","['P12', 'P-5', 'P-4']","[792.0, 812.0, 816.0, 836.0]","[('4', '-2', '2', '2')]","[20.0, 4.0, 20.0]","['Bassus', 'Sup[erius]', 'Altus', 'Tenor']",ID,4,False,,
116,Antoine de Févin,Missa Ave Maria: Credo,792.0,"['99/1.0', '102/1.0', '105/1.0']","['P8', 'P-8']","[792.0, 816.0, 840.0]","[('4', '-2', '2', '2')]","[24.0, 24.0]","['Bassus', 'Altus', 'Bassus']",PEN,3,False,,
117,Antoine de Févin,Missa Ave Maria: Credo,812.0,"['101/3.0', '102/1.0', '104/3.0', '105/1.0']","['P-5', 'P-4', 'P-5']","[812.0, 816.0, 836.0, 840.0]","[('4', '-2', '2', '2')]","[4.0, 20.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus']",ID,4,False,,
118,Antoine de Févin,Missa Ave Maria: Credo,876.0,"['109/3.0', '111/3.0', '112/3.0']","['P-8', 'P-5']","[876.0, 892.0, 900.0]","[('2', '-2', '-2', '-2')]","[16.0, 8.0]","['Sup[erius]', 'Tenor', 'Bassus']",FUGA,3,False,,
119,Antoine de Févin,Missa Ave Maria: Credo,884.0,"['110/3.0', '115/4.0']",['P1'],"[884.0, 926.0]","[('2', '-3', '2', '-2'), ('2', '-3', '2', '-3'), ('2', '-3', '3', '-2')]",[42.0],"['Altus', 'Tenor']",FUGA,2,True,,
120,Antoine de Févin,Missa Ave Maria: Credo,968.0,"['120/1.0', '126/4.0']",['P1'],"[968.0, 1022.0]","[('4', '2', '2', '-3'), ('2', '2', '2', '-3'), ('3', '2', '2', '-3'), ('3', '2', '2', '-2')]",[54.0],"['Tenor', 'Tenor']",FUGA,2,True,,
121,Antoine de Févin,Missa Ave Maria: Credo,1050.0,"['130/2.0', '130/4.0']",['P-8'],"[1050.0, 1054.0]","[('2', '2', '2', '2'), ('3', '2', '2', '2')]",[4.0],"['Tenor', 'Bassus']",FUGA,2,True,,
122,Antoine de Févin,Missa Ave Maria: Credo,1098.0,['136/2.0'],['M-6'],"[1098.0, 1098.0]","[('2', '-2', '-2', '-2')]",[0.0],"['Sup[erius]', 'Altus']",FUGA,2,False,,
123,Antoine de Févin,Missa Ave Maria: Credo,1144.0,"['142/1.0', '144/1.0']",['P-5'],"[1144.0, 1160.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]",[16.0],"['Sup[erius]', 'Altus']",FUGA,2,True,,
124,Antoine de Févin,Missa Ave Maria: Credo,1186.0,"['147/2.0', '148/4.0']",['P-5'],"[1186.0, 1198.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3'), ('3', '2', '2', '-2')]",[12.0],"['Sup[erius]', 'Altus']",FUGA,2,True,,
125,Antoine de Févin,Missa Ave Maria: Credo,1234.0,"['153/2.0', '153/4.0']",['P5'],"[1234.0, 1238.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]",[4.0],"['Altus', 'Sup[erius]']",FUGA,2,True,,
126,Antoine de Févin,Missa Ave Maria: Credo,1250.0,"['155/2.0', '160/4.0']",['P4'],"[1250.0, 1294.0]","[('2', '2', '2', '2'), ('3', '2', '2', '2')]",[44.0],"['Altus', 'Sup[erius]']",FUGA,2,True,,
127,Antoine de Févin,Missa Ave Maria: Credo,1326.0,['164/4.0'],['M-6'],"[1326.0, 1326.0]","[('-2', '-2', '4', '-2'), ('-2', '-3', '4', '-2')]",[0.0],"['Sup[erius]', 'Altus']",FUGA,2,True,,
128,Antoine de Févin,Missa Ave Maria: Credo,1368.0,"['169/1.0', '171/1.0', '176/3.0']","['P-8', 'P5']","[1368.0, 1384.0, 1428.0]","[('2', '-3', '2', '-2'), ('2', '-3', '2', '-3'), ('2', '-3', '3', '-2')]","[16.0, 44.0]","['Altus', 'Bassus', 'Tenor']",FUGA,3,True,,
129,Antoine de Févin,Missa Ave Maria: Credo,1368.0,"['169/1.0', '171/1.0']",['P-8'],"[1368.0, 1384.0]","[('2', '-3', '2', '-2'), ('2', '-3', '3', '-2')]",[16.0],"['Altus', 'Bassus']",FUGA,2,True,,
130,Antoine de Févin,Missa Ave Maria: Credo,1458.0,"['180/2.0', '181/2.0']",['P5'],"[1458.0, 1466.0]","[('2', '2', '2', '2'), ('3', '2', '2', '2')]",[8.0],"['Bassus', 'Tenor']",FUGA,2,True,,
131,Antoine de Févin,Missa Ave Maria: Credo,1538.0,"['190/2.0', '195/4.0']",['M-2'],"[1538.0, 1582.0]","[('2', '2', '2', '2'), ('3', '2', '2', '2')]",[44.0],"['Tenor', 'Altus']",FUGA,2,True,,
132,Antoine de Févin,Missa Ave Maria: Credo,1632.0,"['201/1.0', '205/1.0', '205/3.0', '213/4.0']","['P-8', 'P-5', 'P1']","[1632.0, 1664.0, 1668.0, 1734.0]","[('4', '2', '-2', '2'), ('5', '2', '-2', '2')]","[32.0, 4.0, 66.0]","['Sup[erius]', 'Tenor', 'Bassus', 'Bassus']",FUGA,4,True,,
133,Antoine de Févin,Missa Ave Maria: Credo,1698.0,"['209/2.0', '211/2.0']",['P-8'],"[1698.0, 1714.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]",[16.0],"['Sup[erius]', 'Tenor']",FUGA,2,True,,
134,Antoine de Févin,Missa Ave Maria: Credo,1786.0,"['220/2.0', '227/2.0', '229/2.0']","['P-8', 'P8']","[1786.0, 1842.0, 1858.0]","[('2', '2', '2', '-2'), ('4', '2', '2', '-2'), ('3', '2', '2', '-3'), ('3', '2', '2', '-2')]","[56.0, 16.0]","['Sup[erius]', 'Tenor', 'Sup[erius]']",FUGA,3,True,,
135,Antoine de Févin,Missa Ave Maria: Credo,1842.0,"['227/2.0', '229/2.0']",['P8'],"[1842.0, 1858.0]","[('4', '2', '2', '-3'), ('4', '2', '2', '-2'), ('3', '2', '2', '-2')]",[16.0],"['Tenor', 'Sup[erius]']",FUGA,2,True,,
136,Antoine de Févin,Missa Ave Maria: Credo,1904.0,"['235/1.0', '239/1.0']",['P-8'],"[1904.0, 1936.0]","[('5', '-2', '-2', '-2'), ('5', '-3', '-2', '-2')]",[32.0],"['Sup[erius]', 'Tenor']",FUGA,2,True,,
137,Antoine de Févin,Missa Ave Maria: Credo,1912.0,"['236/1.0', '240/1.0']",['P-8'],"[1912.0, 1944.0]","[('5', '2', '-2', '-2'), ('4', '2', '-2', '-2')]",[32.0],"['Altus', 'Bassus']",FUGA,2,True,,
138,Antoine de Févin,Missa Ave Maria: Credo,2046.0,"['252/4.0', '258/1.0', '261/1.0']","['M9', 'P1']","[2046.0, 2092.0, 2128.0]","[('-2', '-2', '-2', '-2')]","[46.0, 36.0]","['Tenor', 'Sup[erius]', 'Sup[erius]']",FUGA,3,False,,
139,Antoine de Févin,Missa Ave Maria: Credo,2088.0,"['257/1.0', '260/1.0']",['P1'],"[2088.0, 2124.0]","[('3', '2', '2', '2'), ('4', '2', '2', '2'), ('5', '2', '2', '2')]",[36.0],"['Bassus', 'Bassus']",FUGA,2,True,,
140,Antoine de Févin,Missa Ave Maria: Credo,2300.0,"['277/1.0', '277/1.0']",['M10'],"[2300.0, 2304.0]","[('-2', '2', '-2', '-2'), ('-2', '3', '-2', '-2'), ('-2', '2', '-2', '-3')]",[4.0],"['Bassus', 'Sup[erius]']",FUGA,2,True,,
141,Antoine de Févin,Missa Ave Maria: Sanctus,0.0,"['1/1.0', '3/3.0']",['P8'],"[0.0, 20.0]","[('4', '2', '2', '-2')]",[20.0],"['Altus', 'Sup[erius]']",FUGA,2,False,,
142,Antoine de Févin,Missa Ave Maria: Sanctus,90.0,"['12/2.0', '20/1.0', '23/3.0']","['P8', 'P-8']","[90.0, 152.0, 180.0]","[('2', '2', '2', '2')]","[62.0, 28.0]","['Altus', 'Sup[erius]', 'Tenor']",FUGA,3,False,,
143,Antoine de Févin,Missa Ave Maria: Sanctus,118.0,"['15/4.0', '19/4.0', '24/4.0', '29/4.0', '30/2.0', '32/4.0']","['P5', 'P-4', 'P4', 'P5', 'M-2']","[118.0, 150.0, 190.0, 230.0, 234.0, 254.0]","[('-2', '2', '-3', '-2'), ('-2', '2', '-2', '-2')]","[32.0, 40.0, 40.0, 4.0, 20.0]","['Bassus', 'Bassus', 'Bassus', 'Altus', 'Sup[erius]', 'Tenor']",FUGA,6,True,,
144,Antoine de Févin,Missa Ave Maria: Sanctus,150.0,"['19/4.0', '24/4.0', '29/4.0']","['P-4', 'P4']","[150.0, 190.0, 230.0]","[('-2', '2', '-3', '-2'), ('-2', '2', '-2', '-2')]","[40.0, 40.0]","['Bassus', 'Bassus', 'Altus']",PEN,3,True,,
145,Antoine de Févin,Missa Ave Maria: Sanctus,430.0,"['53/4.0', '55/3.0']",['P5'],"[430.0, 444.0]","[('4', '-2', '2', '2')]",[14.0],"['Bassus', 'Tenor']",FUGA,2,False,,
146,Antoine de Févin,Missa Ave Maria: Sanctus,486.0,"['60/4.0', '61/2.0']",['P5'],"[486.0, 490.0]","[('2', '2', '2', '-2')]",[4.0],"['Bassus', 'Tenor']",FUGA,2,False,,
147,Antoine de Févin,Missa Ave Maria: Sanctus,526.0,"['65/4.0', '66/2.0']",['P5'],"[526.0, 530.0]","[('2', '2', '-2', '-2')]",[4.0],"['Bassus', 'Tenor']",FUGA,2,False,,
148,Antoine de Févin,Missa Ave Maria: Sanctus,982.0,"['110/4.0', '115/4.0', '117/1.0', '118/4.0']","['P5', 'M-6', 'm-7']","[982.0, 1022.0, 1032.0, 1046.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[40.0, 10.0, 14.0]","['Altus', 'Sup[erius]', 'Altus', 'Bassus']",FUGA,4,True,,
149,Antoine de Févin,Missa Ave Maria: Sanctus,1082.0,"['123/2.0', '126/4.0']",['P5'],"[1082.0, 1110.0]","[('2', '2', '2', '2')]",[28.0],"['Bassus', 'Altus']",FUGA,2,False,,
150,Antoine de Févin,Missa Ave Maria: Sanctus,1194.0,"['137/2.0', '142/2.0']",['P8'],"[1194.0, 1234.0]","[('-3', '2', '-2', '3')]",[40.0],"['Altus', 'Sup[erius]']",FUGA,2,False,,
151,Antoine de Févin,Missa Ave Maria: Agnus Dei,0.0,"['1/1.0', '3/1.0', '5/1.0', '5/3.0']","['P-8', 'P1', 'P-5']","[0.0, 16.0, 32.0, 36.0]","[('4', '2', '2', '-3'), ('4', '2', '2', '-2')]","[16.0, 16.0, 4.0]","['Sup[erius]', 'Altus', 'Tenor', 'Bassus']",FUGA,4,True,,
152,Antoine de Févin,Missa Ave Maria: Agnus Dei,0.0,"['1/1.0', '3/1.0', '5/1.0']","['P-8', 'P1']","[0.0, 16.0, 32.0]","[('4', '2', '2', '-3'), ('4', '2', '2', '-2')]","[16.0, 16.0]","['Sup[erius]', 'Altus', 'Tenor']",PEN,3,True,,
153,Antoine de Févin,Missa Ave Maria: Agnus Dei,124.0,"['16/3.0', '17/1.0']",['P-5'],"[124.0, 128.0]","[('4', '-2', '2', '2')]",[4.0],"['Tenor', 'Bassus']",FUGA,2,False,,
154,Antoine de Févin,Missa Ave Maria: Agnus Dei,322.0,"['41/2.0', '43/2.0']",['P8'],"[322.0, 338.0]","[('-3', '2', '-2', '-2')]",[16.0],"['Bassus', 'Altus']",FUGA,2,False,,
155,Antoine de Févin,Missa Ave Maria: Agnus Dei,342.0,"['43/4.0', '45/2.0', '53/1.0', '55/3.0']","['P-5', 'P1', 'P5']","[342.0, 354.0, 424.0, 444.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[12.0, 70.0, 20.0]","['Sup[erius]', 'Tenor', 'Altus', 'Sup[erius]']",FUGA,4,True,,
156,Antoine de Févin,Missa Ave Maria: Agnus Dei,526.0,"['65/4.0', '67/3.0']",['P8'],"[526.0, 540.0]","[('4', '-2', '-2', '2')]",[14.0],"['Altus', 'Sup[erius]']",FUGA,2,False,,
157,Antoine de Févin,Missa Ave Maria: Agnus Dei,606.0,"['75/4.0', '77/4.0', '79/4.0']","['P-5', 'P8']","[606.0, 622.0, 638.0]","[('-3', '2', '-2', '3')]","[16.0, 16.0]","['Sup[erius]', 'Altus', 'Sup[erius]']",PEN,3,False,,
