,Validation,Comments,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries
76,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,824.0,"['90/1.0', '91/2.0']",['P-12'],"[824.0, 832.0]","[('2', '-3', '2', '-5')]",[8.0],"['Superius 2Âº', 'Bassus']",FUGA,2.0,False
77,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,912.0,"['98/1.0', '101/1.0', '102/2.0', '105/2.0']","['P4', 'P-8', 'P8']","[912.0, 936.0, 942.0, 966.0]","[('-2', '-2', '-2', '-2')]","[24.0, 6.0, 24.0]","['Superius 1Âº', 'Superius 1Âº', 'Altus', 'Superius 1Âº']",ID,4.0,False
78,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,912.0,"['98/1.0', '104/2.0', '104/2.0']","['P11', 'P-8']","[912.0, 958.0, 962.0]","[('-2', '-2', '-2', '2')]","[46.0, 4.0]","['Bassus', 'Altus', 'Bassus']",FUGA,3.0,False
79,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,1038.0,"['114/2.0', '115/2.0']",['P-8'],"[1038.0, 1046.0]","[('-4', '4', '3', '-2')]",[8.0],"['Altus', 'Bassus']",FUGA,2.0,False
80,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,1046.0,"['115/2.0', '118/2.0', '121/2.0']","['P-5', 'P1']","[1046.0, 1070.0, 1094.0]","[('-5', '5', '3', '-2')]","[24.0, 24.0]","['Superius 1Âº', 'Altus', 'Altus']",PEN,3.0,False
81,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,0.0,"['1/1.0', '4/3.0', '8/3.0']","['P-8', 'P15']","[0.0, 28.0, 60.0]","[('-5', '5', '-3', '4')]","[28.0, 32.0]","['Altus', 'Bassus 1Âº', 'Superius 1Âº']",FUGA,3.0,False
82,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,2.0,"['1/2.0', '2/4.0', '4/4.0', '5/4.0', '6/2.0', '7/4.0', '8/4.0']","['P1', 'P-8', 'P8', 'P-8', 'P8', 'P-12']","[2.0, 14.0, 30.0, 38.0, 42.0, 54.0, 62.0]","[('3', '2', '2', '2')]","[12.0, 16.0, 8.0, 4.0, 12.0, 8.0]","['Superius 1Âº', 'Superius 2Âº', 'Tenor', 'Superius 1Âº', 'Bassus 2Âº', 'Superius 2Âº', 'Bassus 1Âº']",FUGA,7.0,False
83,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,112.0,"['15/1.0', '16/1.0']",['P-8'],"[112.0, 120.0]","[('-8', '4', '-2', '4')]",[8.0],"['Superius 2Âº', 'Tenor']",FUGA,2.0,False
84,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,146.0,"['19/2.0', '20/4.0']",['P1'],"[146.0, 158.0]","[('-2', '-2', '-3', '2')]",[12.0],"['Bassus 1Âº', 'Bassus 2Âº']",FUGA,2.0,False
85,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,190.0,"['24/4.0', '27/2.0', '29/4.0', '30/4.0', '33/1.0']","['P-11', 'P8', 'P-8', 'M-6']","[190.0, 210.0, 230.0, 238.0, 256.0]","[('4', '-2', '2', '2')]","[20.0, 20.0, 8.0, 18.0]","['Superius 1Âº', 'Bassus 1Âº', 'Superius 1Âº', 'Bassus 2Âº', 'Bassus 1Âº']",FUGA,5.0,False
86,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,284.0,"['36/3.0', '38/4.0', '40/1.0', '40/2.0', '41/3.0', '42/2.0', '44/1.0', '47/2.0', '50/2.0', '51/4.0', '53/1.0', '54/4.0']","['P1', 'P-8', 'P-5', 'P12', 'P4', 'P-8', 'P-4', 'M-2', 'P1', 'P-4', 'P15']","[284.0, 302.0, 312.0, 314.0, 324.0, 330.0, 344.0, 370.0, 394.0, 406.0, 416.0, 430.0]","[('2', '-3', '2', '-5')]","[18.0, 10.0, 2.0, 10.0, 6.0, 14.0, 26.0, 24.0, 12.0, 10.0, 14.0]","['Superius 1Âº', 'Superius 2Âº', 'Altus', 'Bassus 2Âº', 'Superius 2Âº', 'Superius 1Âº', 'Tenor', 'Bassus 1Âº', 'Bassus 1Âº', 'Bassus 2Âº', 'Bassus 1Âº', 'Superius 2Âº']",FUGA,12.0,False
87,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,284.0,"['36/3.0', '38/3.0']",['P1'],"[284.0, 300.0]","[('2', '2', '2', '-5')]",[16.0],"['Bassus 2Âº', 'Bassus 1Âº']",FUGA,2.0,False
88,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Agnus Dei,410.0,"['52/2.0', '52/4.0']",['P4'],"[410.0, 414.0]","[('2', '-3', '3', '-2')]",[4.0],"['Altus', 'Superius 1Âº']",FUGA,2.0,False
