,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
29,Roland de Lassus,Missa super Ite rime dolenti: Gloria,66,1.0,Clausula Vera,A,False,1.0,A3,P8,P4,0.5555555555555556,28.0,24.0,,
30,Roland de Lassus,Missa super Ite rime dolenti: Gloria,69,1.0,Phrygian,E,False,1.0,E3,P5,P1,0.5811965811965812,24.0,8.0,,
31,Roland de Lassus,Missa super Ite rime dolenti: Gloria,70,1.0,Authentic,A,True,1.0,A2,P1,P4,0.5897435897435898,8.0,26.0,,
32,Roland de Lassus,Missa super Ite rime dolenti: Gloria,73,2.0,Clausula Vera,F#,True,1.0,D3,P4,M2,0.6175213675213675,26.0,2.0,,
33,Roland de Lassus,Missa super Ite rime dolenti: Gloria,73,3.0,Authentic,G,True,1.0,G3,m7,m3,0.6196581196581197,2.0,60.0,,
34,Roland de Lassus,Missa super Ite rime dolenti: Gloria,81,1.0,Phrygian,A,False,1.0,A2,P1,P4,0.6837606837606838,60.0,64.0,,
35,Roland de Lassus,Missa super Ite rime dolenti: Gloria,89,1.0,,A,,,A3,P8,P4,0.7521367521367521,64.0,56.0,,
36,Roland de Lassus,Missa super Ite rime dolenti: Gloria,96,1.0,Plagal,B,False,1.0,E3,P5,P5,0.811965811965812,56.0,68.0,,
37,Roland de Lassus,Missa super Ite rime dolenti: Gloria,104,3.0,Clausula Vera,A,False,1.0,A2,P1,P4,0.8846153846153846,68.0,92.0,,
38,Roland de Lassus,Missa super Ite rime dolenti: Gloria,116,1.0,Plagal,E,False,1.0,A2,P1,P1,0.9829059829059829,92.0,32.0,,
39,Roland de Lassus,Missa super Ite rime dolenti: Credo,4,3.0,Authentic,,True,-1.0,A2,P1,,0.017902813299232736,28.0,20.0,,
40,Roland de Lassus,Missa super Ite rime dolenti: Credo,7,1.0,Phrygian,E,False,1.0,E3,P5,M3,0.030690537084398978,20.0,8.0,,
41,Roland de Lassus,Missa super Ite rime dolenti: Credo,8,1.0,,A,,,F3,m6,M6,0.03580562659846547,8.0,108.0,,
42,Roland de Lassus,Missa super Ite rime dolenti: Credo,21,3.0,Phrygian,E,False,1.0,E3,P5,M3,0.10485933503836317,108.0,32.0,,
43,Roland de Lassus,Missa super Ite rime dolenti: Credo,25,3.0,,A,,,A3,P8,M6,0.12531969309462915,32.0,44.0,,
44,Roland de Lassus,Missa super Ite rime dolenti: Credo,31,1.0,Clausula Vera,C,False,1.0,C3,m3,P1,0.1534526854219949,44.0,8.0,,
45,Roland de Lassus,Missa super Ite rime dolenti: Credo,32,1.0,Authentic,C,False,1.0,A3,P8,P1,0.1585677749360614,8.0,100.0,,
46,Roland de Lassus,Missa super Ite rime dolenti: Credo,44,3.0,,C,,,C3,m3,P1,0.22250639386189258,100.0,56.0,,
47,Roland de Lassus,Missa super Ite rime dolenti: Credo,51,3.0,,E,,,A2,P1,M3,0.25831202046035806,56.0,28.0,,
48,Roland de Lassus,Missa super Ite rime dolenti: Credo,55,1.0,,,,,E3,P5,,0.27621483375959077,28.0,20.0,,
49,Roland de Lassus,Missa super Ite rime dolenti: Credo,57,3.0,Phrygian,B,False,1.0,B3,M9,M7,0.289002557544757,20.0,24.0,,
50,Roland de Lassus,Missa super Ite rime dolenti: Credo,60,3.0,Phrygian,E,False,1.0,E3,P5,M3,0.30434782608695654,24.0,4.0,,
51,Roland de Lassus,Missa super Ite rime dolenti: Credo,61,1.0,Clausula Vera,A,True,1.0,A3,P8,M6,0.3069053708439898,4.0,32.0,,
52,Roland de Lassus,Missa super Ite rime dolenti: Credo,65,1.0,Altizans Only,A,False,1.0,D3,P4,M6,0.3273657289002558,32.0,24.0,,
53,Roland de Lassus,Missa super Ite rime dolenti: Credo,68,1.0,Authentic,A,False,1.0,A2,P1,M6,0.34271099744245526,24.0,88.0,,
54,Roland de Lassus,Missa super Ite rime dolenti: Credo,79,1.0,Authentic,A,False,1.0,A2,P1,M6,0.3989769820971867,88.0,84.0,,
55,Roland de Lassus,Missa super Ite rime dolenti: Credo,89,3.0,Clausula Vera,G,False,1.0,G3,m7,P5,0.45268542199488493,84.0,60.0,,
56,Roland de Lassus,Missa super Ite rime dolenti: Credo,97,1.0,Phrygian,E,False,1.0,E3,P5,M3,0.49104859335038364,60.0,24.0,,
57,Roland de Lassus,Missa super Ite rime dolenti: Credo,100,1.0,Phrygian,B,False,1.0,E3,P5,M7,0.5063938618925832,24.0,100.0,,
58,Roland de Lassus,Missa super Ite rime dolenti: Credo,112,3.0,Authentic,A,True,0.0,C4,m10,M6,0.5703324808184144,100.0,4.0,,
59,Roland de Lassus,Missa super Ite rime dolenti: Credo,113,1.0,Clausula Vera,G,False,1.0,E4,P12,P5,0.5728900255754475,4.0,24.0,,
60,Roland de Lassus,Missa super Ite rime dolenti: Credo,116,1.0,,,,,F3,m6,,0.5882352941176471,24.0,64.0,,
61,Roland de Lassus,Missa super Ite rime dolenti: Credo,124,1.0,Clausula Vera,A,False,1.0,A3,P8,M6,0.629156010230179,64.0,16.0,,
62,Roland de Lassus,Missa super Ite rime dolenti: Credo,126,1.0,Authentic,,True,-1.0,E3,P5,,0.639386189258312,16.0,40.0,,
63,Roland de Lassus,Missa super Ite rime dolenti: Credo,131,1.0,Phrygian,E,False,1.0,C4,m10,M3,0.6649616368286445,40.0,136.0,,
64,Roland de Lassus,Missa super Ite rime dolenti: Credo,148,1.0,Phrygian,E,False,1.0,E3,P5,M3,0.7519181585677749,136.0,52.0,,
65,Roland de Lassus,Missa super Ite rime dolenti: Credo,154,3.0,,A,,,A3,P8,M6,0.7851662404092071,52.0,20.0,,
66,Roland de Lassus,Missa super Ite rime dolenti: Credo,157,1.0,Authentic,A,False,1.0,A2,P1,M6,0.7979539641943734,20.0,64.0,,
67,Roland de Lassus,Missa super Ite rime dolenti: Credo,165,1.0,Authentic,D,False,1.0,D3,P4,M2,0.8388746803069054,64.0,20.0,,
68,Roland de Lassus,Missa super Ite rime dolenti: Credo,167,3.0,Plagal,B,False,1.0,E3,P5,M7,0.8516624040920716,20.0,4.0,,
69,Roland de Lassus,Missa super Ite rime dolenti: Credo,168,1.0,Authentic,,True,-1.0,F4,m13,,0.8542199488491049,4.0,84.0,,
70,Roland de Lassus,Missa super Ite rime dolenti: Credo,178,3.0,Phrygian,E,False,1.0,E3,P5,M3,0.907928388746803,84.0,16.0,,
71,Roland de Lassus,Missa super Ite rime dolenti: Credo,180,3.0,Clausula Vera,G,False,1.0,G3,m7,P5,0.9181585677749361,16.0,108.0,,
72,Roland de Lassus,Missa super Ite rime dolenti: Credo,192,3.0,Authentic,C,True,1.0,A2,P1,P1,0.9872122762148338,108.0,36.0,,
73,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,6,2.0,,D,,,D3,-M2,-M2,0.06818181818181818,42.0,22.0,,
74,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,9,1.0,Clausula Vera,D,False,0.0,D3,-M2,-M2,0.1038961038961039,22.0,6.0,,
75,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,9,4.0,Altizans Only,D,False,0.0,D3,-M2,-M2,0.11363636363636363,6.0,10.0,,
76,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,11,1.0,,,,,A2,-P5,,0.12987012987012986,10.0,124.0,,
77,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,26,3.0,Authentic,A,False,1.0,A2,-P5,P4,0.33116883116883117,124.0,84.0,,
78,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,37,1.0,Clausula Vera,A,False,1.0,A3,P4,P4,0.4675324675324675,84.0,168.0,,
79,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,56,1.0,Phrygian,E,False,1.0,E3,P1,P1,0.7402597402597403,168.0,164.0,,
80,Roland de Lassus,Missa super Ite rime dolenti: Agnus Dei,12,1.0,Clausula Vera,A,False,1.0,A3,m7,M2,0.4230769230769231,88.0,22.0,,
81,Roland de Lassus,Missa super Ite rime dolenti: Agnus Dei,14,4.0,Authentic,F,True,1.0,D3,m3,-M2,0.5288461538461539,22.0,38.0,,
82,Roland de Lassus,Missa super Ite rime dolenti: Agnus Dei,19,3.0,,G,,,G3,m6,P1,0.7115384615384616,38.0,49.0,,
83,Roland de Lassus,Missa super Ite rime dolenti: Agnus Dei,25,3.5,,,,,B2,P1,,0.9471153846153846,49.0,27.0,,
