,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
65,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,50.0,"['7/2.0', '7/4.0', '10/3.0', '12/3.0']","['P5', 'P-12', 'P8']","[50.0, 54.0, 76.0, 92.0]","[('-2', '-3', '3', '-2')]","[4.0, 22.0, 16.0]","['Altus', 'Cantus', 'Bassus', 'Altus']",FUGA,4,False,,
66,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,58.0,"['8/2.0', '11/3.0']",['P5'],"[58.0, 84.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]",[26.0],"['Tenor', 'Cantus']",FUGA,2,True,,
67,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,236.0,"['30/3.0', '34/4.0', '35/2.0', '37/4.0', '39/2.0', '40/2.0']","['P-4', 'P5', 'P-12', 'P5', 'P8']","[236.0, 270.0, 274.0, 294.0, 306.0, 314.0]","[('-2', '2', '3', '-2')]","[34.0, 4.0, 20.0, 12.0, 8.0]","['Cantus', 'Altus', 'Cantus', 'Bassus', 'Tenor', 'Cantus']",FUGA,6,False,,
68,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,274.0,"['35/2.0', '37/4.0', '40/2.0']","['P-12', 'P12']","[274.0, 294.0, 314.0]","[('-2', '2', '3', '-2')]","[20.0, 20.0]","['Cantus', 'Bassus', 'Cantus']",PEN,3,False,,
69,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,352.0,"['44/1.0', '46/1.0', '60/2.0', '62/2.0']","['P-5', 'P8', 'P1']","[352.0, 368.0, 482.0, 498.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[16.0, 114.0, 16.0]","['Tenor', 'Bassus', 'Altus', 'Tenor']",ID,4,True,,
70,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,352.0,"['44/1.0', '45/1.0', '46/1.0', '47/1.0', '50/2.0', '54/1.0', '55/2.0', '60/2.0', '62/2.0']","['P8', 'P-12', 'P8', 'M3', 'M-10', 'P1', 'P8', 'P1', 'P1']","[352.0, 360.0, 368.0, 376.0, 402.0, 402.0, 432.0, 442.0, 482.0, 498.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 8.0, 8.0, 26.0, 0.0, 30.0, 10.0, 40.0, 16.0]","['Tenor', 'Cantus', 'Bassus', 'Altus', 'Cantus', 'Bassus', 'Bassus', 'Altus', 'Altus', 'Tenor']",FUGA,10,True,,
71,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,352.0,"['44/1.0', '45/1.0', '46/1.0', '47/1.0']","['P8', 'P-12', 'P8']","[352.0, 360.0, 368.0, 376.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 8.0, 8.0]","['Tenor', 'Cantus', 'Bassus', 'Altus']",PEN,4,True,,
72,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,352.0,"['44/1.0', '45/1.0', '46/1.0']","['P8', 'P-12']","[352.0, 360.0, 368.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 8.0]","['Tenor', 'Cantus', 'Bassus']",PEN,3,True,,
73,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,360.0,"['45/1.0', '47/1.0', '60/2.0', '62/2.0']","['P-5', 'P1', 'P1']","[360.0, 376.0, 482.0, 498.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[16.0, 106.0, 16.0]","['Cantus', 'Altus', 'Altus', 'Tenor']",ID,4,True,,
74,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,360.0,"['45/1.0', '46/1.0', '47/1.0']","['P-12', 'P8']","[360.0, 368.0, 376.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 8.0]","['Cantus', 'Bassus', 'Altus']",PEN,3,True,,
75,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,376.0,"['47/1.0', '54/1.0', '55/2.0', '62/2.0']","['P-8', 'P8', 'P1']","[376.0, 432.0, 442.0, 498.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[56.0, 10.0, 56.0]","['Altus', 'Bassus', 'Altus', 'Tenor']",ID,4,True,,
76,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,522.0,"['65/2.0', '68/2.0']",['P8'],"[522.0, 546.0]","[('-3', '3', '-2', '-2'), ('-2', '3', '-2', '-2')]",[24.0],"['Bassus', 'Cantus']",FUGA,2,True,,
77,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,546.0,"['68/2.0', '76/3.0']",['P4'],"[546.0, 612.0]","[('3', '-3', '-2', '-2'), ('3', '-2', '-2', '-2')]",[66.0],"['Altus', 'Cantus']",FUGA,2,True,,
78,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,570.0,"['71/2.0', '73/2.0', '74/1.0', '78/3.0']","['P5', 'P-8', 'P4']","[570.0, 586.0, 592.0, 628.0]","[('-2', '2', '3', '-2')]","[16.0, 6.0, 36.0]","['Tenor', 'Cantus', 'Bassus', 'Bassus']",FUGA,4,False,,
79,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,678.0,"['84/4.0', '87/2.0', '91/4.0']","['P-11', 'M9']","[678.0, 698.0, 734.0]","[('-3', '3', '-2', '-2'), ('-2', '3', '-2', '-2')]","[20.0, 36.0]","['Cantus', 'Bassus', 'Cantus']",FUGA,3,True,,
80,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,706.0,"['88/2.0', '89/2.0', '90/2.0', '91/2.0']","['P1', 'P-8', 'P5']","[706.0, 714.0, 722.0, 730.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0, 8.0]","['Cantus', 'Altus', 'Bassus', 'Tenor']",PEN,4,False,,
81,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,706.0,"['88/2.0', '91/2.0', '94/2.0']","['P-4', 'M-9']","[706.0, 730.0, 754.0]","[('-2', '2', '3', '-2')]","[24.0, 24.0]","['Cantus', 'Tenor', 'Bassus']",PEN,3,False,,
82,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,706.0,"['88/2.0', '89/2.0', '90/2.0']","['P1', 'P-8']","[706.0, 714.0, 722.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0]","['Cantus', 'Altus', 'Bassus']",PEN,3,False,,
83,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,706.0,"['88/2.0', '89/2.0', '90/2.0', '91/2.0', '94/2.0', '95/1.0', '96/2.0']","['P1', 'P-8', 'P5', 'M-9', 'P5', 'P8']","[706.0, 714.0, 722.0, 730.0, 754.0, 760.0, 770.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0, 8.0, 24.0, 6.0, 10.0]","['Cantus', 'Altus', 'Bassus', 'Tenor', 'Bassus', 'Tenor', 'Cantus']",FUGA,7,False,,
84,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,706.0,"['88/2.0', '90/2.0', '94/2.0', '96/2.0']","['P-8', 'P-5', 'P12']","[706.0, 722.0, 754.0, 770.0]","[('-2', '2', '3', '-2')]","[16.0, 32.0, 16.0]","['Cantus', 'Bassus', 'Bassus', 'Cantus']",ID,4,False,,
85,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,714.0,"['89/2.0', '91/2.0', '94/2.0', '96/2.0']","['P-4', 'M-9', 'P12']","[714.0, 730.0, 754.0, 770.0]","[('-2', '2', '3', '-2')]","[16.0, 24.0, 16.0]","['Altus', 'Tenor', 'Bassus', 'Cantus']",ID,4,False,,
86,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,714.0,"['89/2.0', '90/2.0', '91/2.0']","['P-8', 'P5']","[714.0, 722.0, 730.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0]","['Altus', 'Bassus', 'Tenor']",PEN,3,False,,
87,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,0.0,"['1/1.0', '2/1.0', '28/2.0', '29/2.0']","['P-5', 'M-2', 'P5']","[0.0, 8.0, 218.0, 226.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 210.0, 8.0]","['Cantus', 'Altus', 'Tenor', 'Cantus']",ID,4,True,,
88,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,0.0,"['1/1.0', '10/1.0', '20/2.0', '29/2.0']","['P-5', 'P1', 'P4']","[0.0, 72.0, 154.0, 226.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[72.0, 82.0, 72.0]","['Cantus', 'Altus', 'Tenor', 'Cantus']",ID,4,True,,
89,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,0.0,"['1/1.0', '2/1.0', '6/3.0', '7/1.0', '10/1.0', '12/4.0', '20/2.0', '28/2.0', '29/2.0', '32/2.0']","['P-5', 'P-4', 'P-5', 'P8', 'P1', 'P1', 'M-2', 'P5', 'P1']","[0.0, 8.0, 44.0, 48.0, 72.0, 94.0, 154.0, 218.0, 226.0, 250.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 36.0, 4.0, 24.0, 22.0, 60.0, 64.0, 8.0, 24.0]","['Cantus', 'Altus', 'Tenor', 'Bassus', 'Altus', 'Altus', 'Tenor', 'Tenor', 'Cantus', 'Altus']",FUGA,10,True,,
90,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,8.0,"['2/1.0', '10/1.0', '20/2.0', '28/2.0']","['P1', 'P1', 'M-2']","[8.0, 72.0, 154.0, 218.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[64.0, 82.0, 64.0]","['Altus', 'Altus', 'Tenor', 'Tenor']",ID,4,True,,
91,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,48.0,"['7/1.0', '10/1.0', '29/2.0', '32/2.0']","['P8', 'P4', 'P1']","[48.0, 72.0, 226.0, 250.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[24.0, 154.0, 24.0]","['Bassus', 'Altus', 'Cantus', 'Altus']",ID,4,True,,
92,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,98.0,"['13/2.0', '14/2.0', '17/2.0', '18/2.0']","['P-5', 'P-4', 'P8']","[98.0, 106.0, 130.0, 138.0]","[('-2', '2', '-2', '-2')]","[8.0, 24.0, 8.0]","['Cantus', 'Tenor', 'Bassus', 'Cantus']",ID,4,False,,
93,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,178.0,"['23/2.0', '23/4.0', '25/4.0', '26/2.0']","['P-5', 'P8', 'P-5']","[178.0, 182.0, 198.0, 202.0]","[('-3', '3', '-2', '-2')]","[4.0, 16.0, 4.0]","['Tenor', 'Bassus', 'Cantus', 'Altus']",ID,4,False,,
94,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,310.0,"['39/4.0', '40/2.0']",['P-4'],"[310.0, 314.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]",[4.0],"['Cantus', 'Altus']",FUGA,2,True,,
95,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,416.0,"['53/1.0', '56/4.0']",['P1'],"[416.0, 446.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]",[30.0],"['Tenor', 'Tenor']",FUGA,2,True,,
96,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,544.0,"['68/1.0', '71/3.0', '72/3.0']","['P-8', 'P-5']","[544.0, 572.0, 580.0]","[('2', '-2', '2', '-2'), ('2', '-2', '2', '-3'), ('2', '-3', '2', '-3')]","[28.0, 8.0]","['Cantus', 'Tenor', 'Bassus']",FUGA,3,True,,
97,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,598.0,"['74/4.0', '75/2.0', '75/4.0']","['P-4', 'P-5']","[598.0, 602.0, 606.0]","[('-2', '-2', '-2', '-2')]","[4.0, 4.0]","['Cantus', 'Altus', 'Tenor']",PEN,3,False,,
98,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,658.0,"['82/2.0', '82/4.0']",['P4'],"[658.0, 662.0]","[('-2', '-2', '3', '2')]",[4.0],"['Altus', 'Cantus']",FUGA,2,False,,
99,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,698.0,"['87/2.0', '87/4.0']",['P5'],"[698.0, 702.0]","[('-2', '-3', '3', '-2'), ('-2', '-3', '2', '-2')]",[4.0],"['Altus', 'Cantus']",FUGA,2,True,,
100,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,722.0,"['90/2.0', '90/4.0', '94/2.0', '94/4.0']","['P-5', 'M-2', 'P12']","[722.0, 726.0, 754.0, 758.0]","[('4', '2', '2', '2')]","[4.0, 28.0, 4.0]","['Tenor', 'Bassus', 'Bassus', 'Cantus']",ID,4,False,,
101,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,722.0,"['90/2.0', '92/2.0', '93/2.0', '95/2.0']","['P8', 'M-9', 'P5']","[722.0, 738.0, 746.0, 762.0]","[('4', '2', '2', '2')]","[16.0, 8.0, 16.0]","['Tenor', 'Cantus', 'Tenor', 'Altus']",ID,4,False,,
102,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,722.0,"['90/2.0', '92/2.0', '94/2.0']","['P8', 'M-13']","[722.0, 738.0, 754.0]","[('4', '2', '2', '2')]","[16.0, 16.0]","['Tenor', 'Cantus', 'Bassus']",PEN,3,False,,
103,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,722.0,"['90/2.0', '90/4.0', '94/4.0', '95/2.0']","['P-5', 'P11', 'P-4']","[722.0, 726.0, 758.0, 762.0]","[('4', '2', '2', '2')]","[4.0, 32.0, 4.0]","['Tenor', 'Bassus', 'Cantus', 'Altus']",ID,4,False,,
104,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,722.0,"['90/2.0', '90/4.0', '92/2.0', '93/2.0', '94/2.0', '94/4.0', '95/2.0']","['P-5', 'P12', 'M-9', 'P-5', 'P12', 'P-4']","[722.0, 726.0, 738.0, 746.0, 754.0, 758.0, 762.0]","[('4', '2', '2', '2')]","[4.0, 12.0, 8.0, 8.0, 4.0, 4.0]","['Tenor', 'Bassus', 'Cantus', 'Tenor', 'Bassus', 'Cantus', 'Altus']",FUGA,7,False,,
105,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,726.0,"['90/4.0', '92/2.0', '93/2.0', '94/4.0']","['P12', 'M-9', 'P8']","[726.0, 738.0, 746.0, 758.0]","[('4', '2', '2', '2')]","[12.0, 8.0, 12.0]","['Bassus', 'Cantus', 'Tenor', 'Cantus']",ID,4,False,,
106,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,738.0,"['92/2.0', '93/2.0', '94/2.0']","['M-9', 'P-5']","[738.0, 746.0, 754.0]","[('4', '2', '2', '2')]","[8.0, 8.0]","['Cantus', 'Tenor', 'Bassus']",PEN,3,False,,
107,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,738.0,"['92/2.0', '93/2.0', '94/2.0', '95/2.0']","['M-9', 'P-5', 'M9']","[738.0, 746.0, 754.0, 762.0]","[('4', '2', '2', '2')]","[8.0, 8.0, 8.0]","['Cantus', 'Tenor', 'Bassus', 'Altus']",PEN,4,False,,
108,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,746.0,"['93/2.0', '94/2.0', '95/2.0']","['P-5', 'M9']","[746.0, 754.0, 762.0]","[('4', '2', '2', '2')]","[8.0, 8.0]","['Tenor', 'Bassus', 'Altus']",PEN,3,False,,
109,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,754.0,"['94/2.0', '94/4.0', '95/2.0']","['P12', 'P-4']","[754.0, 758.0, 762.0]","[('4', '2', '2', '2')]","[4.0, 4.0]","['Bassus', 'Cantus', 'Altus']",PEN,3,False,,
110,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,848.0,"['106/1.0', '107/1.0']",['P-5'],"[848.0, 856.0]","[('2', '-3', '-2', '2')]",[8.0],"['Tenor', 'Bassus']",FUGA,2,False,,
111,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,994.0,"['124/2.0', '125/2.0']",['P4'],"[994.0, 1002.0]","[('-2', '2', '-3', '2')]",[8.0],"['Altus', 'Cantus']",FUGA,2,False,,
112,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,1074.0,"['134/2.0', '135/2.0']",['P8'],"[1074.0, 1082.0]","[('2', '2', '2', '2')]",[8.0],"['Tenor', 'Cantus']",FUGA,2,False,,
113,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,1080.0,"['135/1.0', '137/3.0']",['P-8'],"[1080.0, 1100.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]",[20.0],"['Altus', 'Bassus']",FUGA,2,True,,
114,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,1142.0,"['142/4.0', '145/2.0', '147/3.0', '149/2.0', '149/4.0']","['P1', 'P-8', 'P5', 'M-2']","[1142.0, 1162.0, 1180.0, 1194.0, 1198.0]","[('-2', '2', '3', '-2'), ('-2', '2', '4', '-2')]","[20.0, 18.0, 14.0, 4.0]","['Cantus', 'Altus', 'Bassus', 'Tenor', 'Altus']",FUGA,5,True,,
115,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Credo,1162.0,"['145/2.0', '147/3.0', '149/4.0']","['P-8', 'P4']","[1162.0, 1180.0, 1198.0]","[('-2', '2', '3', '-2'), ('-2', '2', '4', '-2')]","[18.0, 18.0]","['Altus', 'Bassus', 'Altus']",PEN,3,True,,
116,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,0.0,"['1/1.0', '7/3.0', '16/2.0', '22/4.0']","['P-8', 'P-5', 'P5']","[0.0, 52.0, 122.0, 174.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[52.0, 70.0, 52.0]","['Cantus', 'Tenor', 'Bassus', 'Tenor']",ID,4,True,,
117,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,0.0,"['1/1.0', '3/1.0', '7/3.0', '12/1.0', '16/2.0', '18/4.0', '22/4.0', '24/4.0']","['P-5', 'P-4', 'P-5', 'P1', 'P8', 'P-4', 'P-5']","[0.0, 16.0, 52.0, 88.0, 122.0, 142.0, 174.0, 190.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[16.0, 36.0, 36.0, 34.0, 20.0, 32.0, 16.0]","['Cantus', 'Altus', 'Tenor', 'Bassus', 'Bassus', 'Altus', 'Tenor', 'Bassus']",FUGA,8,True,,
118,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,0.0,"['1/1.0', '3/1.0', '22/4.0', '24/4.0']","['P-5', 'P-4', 'P-5']","[0.0, 16.0, 174.0, 190.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[16.0, 158.0, 16.0]","['Cantus', 'Altus', 'Tenor', 'Bassus']",ID,4,True,,
119,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,2.0,"['1/2.0', '3/2.0', '5/2.0', '7/4.0', '9/4.0']","['P-5', 'P8', 'P-11', 'P8']","[2.0, 18.0, 34.0, 54.0, 70.0]","[('-2', '2', '-3', '2')]","[16.0, 16.0, 20.0, 16.0]","['Tenor', 'Bassus', 'Cantus', 'Bassus', 'Altus']",FUGA,5,False,,
120,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,2.0,"['1/2.0', '3/2.0', '5/2.0']","['P-5', 'P8']","[2.0, 18.0, 34.0]","[('-2', '2', '-3', '2')]","[16.0, 16.0]","['Tenor', 'Bassus', 'Cantus']",PEN,3,False,,
121,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,2.0,"['1/2.0', '3/2.0', '7/4.0', '9/4.0']","['P-5', 'P-4', 'P8']","[2.0, 18.0, 54.0, 70.0]","[('-2', '2', '-3', '2')]","[16.0, 36.0, 16.0]","['Tenor', 'Bassus', 'Bassus', 'Altus']",ID,4,False,,
122,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,16.0,"['3/1.0', '7/3.0', '12/1.0']","['P-4', 'P-5']","[16.0, 52.0, 88.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[36.0, 36.0]","['Altus', 'Tenor', 'Bassus']",PEN,3,True,,
123,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,18.0,"['3/2.0', '5/2.0', '7/4.0', '9/4.0']","['P8', 'P-11', 'P8']","[18.0, 34.0, 54.0, 70.0]","[('-2', '2', '-3', '2')]","[16.0, 20.0, 16.0]","['Bassus', 'Cantus', 'Bassus', 'Altus']",ID,4,False,,
124,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,26.0,"['4/2.0', '8/4.0']",['P5'],"[26.0, 62.0]","[('2', '2', '2', '-2')]",[36.0],"['Tenor', 'Cantus']",FUGA,2,False,,
125,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,126.0,"['16/4.0', '19/2.0', '20/4.0']","['P8', 'P-8']","[126.0, 146.0, 158.0]","[('-2', '2', '2', '2'), ('-3', '2', '2', '2')]","[20.0, 12.0]","['Tenor', 'Cantus', 'Bassus']",FUGA,3,True,,
126,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,224.0,"['28/1.0', '29/1.0', '32/3.0']","['P-5', 'P8']","[224.0, 232.0, 260.0]","[('-3', '3', '-2', '-2'), ('-3', '2', '-2', '-3'), ('-3', '2', '-2', '-2')]","[8.0, 28.0]","['Tenor', 'Bassus', 'Altus']",FUGA,3,True,,
127,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '53/2.0', '54/2.0']","['P-8', 'P4', 'P5']","[302.0, 310.0, 426.0, 434.0]","[('-2', '2', '3', '-2')]","[8.0, 116.0, 8.0]","['Altus', 'Bassus', 'Tenor', 'Altus']",ID,4,False,,
128,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '39/4.0', '41/4.0']","['P-4', 'P4']","[302.0, 318.0, 334.0]","[('-2', '2', '3', '-2')]","[16.0, 16.0]","['Altus', 'Tenor', 'Altus']",PEN,3,False,,
129,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '50/4.0', '51/4.0']","['P-8', 'P8', 'P-8']","[302.0, 310.0, 406.0, 414.0]","[('-2', '2', '3', '-2')]","[8.0, 96.0, 8.0]","['Altus', 'Bassus', 'Altus', 'Bassus']",ID,4,False,,
130,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '39/4.0']","['P-8', 'P5']","[302.0, 310.0, 318.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0]","['Altus', 'Bassus', 'Tenor']",PEN,3,False,,
131,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '39/4.0', '45/2.0', '47/2.0']","['P-4', 'M-2', 'P-8']","[302.0, 318.0, 362.0, 378.0]","[('-2', '2', '3', '-2')]","[16.0, 44.0, 16.0]","['Altus', 'Tenor', 'Altus', 'Bassus']",ID,4,False,,
132,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '39/4.0', '41/4.0', '45/2.0', '46/2.0', '47/2.0', '50/4.0', '51/4.0', '53/2.0', '54/2.0']","['P-8', 'P5', 'P4', 'P-5', 'P1', 'P-8', 'P12', 'P-8', 'P4', 'P5']","[302.0, 310.0, 318.0, 334.0, 362.0, 370.0, 378.0, 406.0, 414.0, 426.0, 434.0]","[('-2', '2', '3', '-2')]","[8.0, 8.0, 16.0, 28.0, 8.0, 8.0, 28.0, 8.0, 12.0, 8.0]","['Altus', 'Bassus', 'Tenor', 'Altus', 'Altus', 'Tenor', 'Bassus', 'Altus', 'Bassus', 'Tenor', 'Altus']",FUGA,11,False,,
133,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '45/2.0', '46/2.0']","['P-8', 'P4', 'P1']","[302.0, 310.0, 362.0, 370.0]","[('-2', '2', '3', '-2')]","[8.0, 52.0, 8.0]","['Altus', 'Bassus', 'Altus', 'Tenor']",ID,4,False,,
134,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,302.0,"['37/4.0', '38/4.0', '46/2.0', '47/2.0']","['P-8', 'P4', 'P-8']","[302.0, 310.0, 370.0, 378.0]","[('-2', '2', '3', '-2')]","[8.0, 60.0, 8.0]","['Altus', 'Bassus', 'Tenor', 'Bassus']",ID,4,False,,
135,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,310.0,"['38/4.0', '39/4.0', '45/2.0', '46/2.0']","['P5', 'M-2', 'P1']","[310.0, 318.0, 362.0, 370.0]","[('-2', '2', '3', '-2')]","[8.0, 44.0, 8.0]","['Bassus', 'Tenor', 'Altus', 'Tenor']",ID,4,False,,
136,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,310.0,"['38/4.0', '45/2.0', '51/4.0']","['P4', 'P-4']","[310.0, 362.0, 414.0]","[('-2', '2', '3', '-2')]","[52.0, 52.0]","['Bassus', 'Altus', 'Bassus']",PEN,3,False,,
137,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,310.0,"['38/4.0', '39/4.0', '50/4.0', '51/4.0']","['P5', 'P4', 'P-8']","[310.0, 318.0, 406.0, 414.0]","[('-2', '2', '3', '-2')]","[8.0, 88.0, 8.0]","['Bassus', 'Tenor', 'Altus', 'Bassus']",ID,4,False,,
138,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,310.0,"['38/4.0', '39/4.0', '53/2.0', '54/2.0']","['P5', 'M-2', 'P5']","[310.0, 318.0, 426.0, 434.0]","[('-2', '2', '3', '-2')]","[8.0, 108.0, 8.0]","['Bassus', 'Tenor', 'Tenor', 'Altus']",ID,4,False,,
139,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,310.0,"['38/4.0', '39/4.0', '46/2.0', '47/2.0']","['P5', 'M-2', 'P-8']","[310.0, 318.0, 370.0, 378.0]","[('-2', '2', '3', '-2')]","[8.0, 52.0, 8.0]","['Bassus', 'Tenor', 'Tenor', 'Bassus']",ID,4,False,,
140,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Sanctus,318.0,"['39/4.0', '45/2.0', '46/2.0', '51/4.0']","['M-2', 'P1', 'P-4']","[318.0, 362.0, 370.0, 414.0]","[('-2', '2', '3', '-2')]","[44.0, 8.0, 44.0]","['Tenor', 'Altus', 'Tenor', 'Bassus']",ID,4,False,,
