,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
71,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '97/4.0', '99/2.0', '100/2.0']","['P4', 'P5', 'P-12']","[774.0, 782.0, 794.0, 802.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 12.0, 8.0]","['SecundusTenor', 'Contratenor', 'Superius', 'Bassus']",ID,4,True,,
72,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '97/4.0', '98/2.0', '99/2.0']","['P4', 'P-4', 'P8']","[774.0, 782.0, 786.0, 794.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 4.0, 8.0]","['SecundusTenor', 'Contratenor', 'PrimusTenor', 'Superius']",ID,4,True,,
73,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '99/2.0', '100/2.0', '102/4.0']","['P8', 'P-12', 'P5']","[774.0, 794.0, 802.0, 822.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[20.0, 8.0, 20.0]","['SecundusTenor', 'Superius', 'Bassus', 'Bassus']",ID,4,True,,
74,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '98/2.0', '101/2.0', '102/4.0']","['P1', 'M-2', 'M2']","[774.0, 786.0, 810.0, 822.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[12.0, 24.0, 12.0]","['SecundusTenor', 'PrimusTenor', 'SecundusTenor', 'Bassus']",ID,4,True,,
75,"Lupi, Johannes",Veni speciosam,782.0,"['97/4.0', '99/2.0', '101/2.0', '102/4.0']","['P5', 'M-9', 'M2']","[782.0, 794.0, 810.0, 822.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[12.0, 16.0, 12.0]","['Contratenor', 'Superius', 'SecundusTenor', 'Bassus']",ID,4,True,,
76,"Lupi, Johannes",Veni speciosam,782.0,"['97/4.0', '100/2.0', '102/4.0']","['P-8', 'P5']","[782.0, 802.0, 822.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[20.0, 20.0]","['Contratenor', 'Bassus', 'Bassus']",PEN,3,True,,
77,"Lupi, Johannes",Veni speciosam,786.0,"['98/2.0', '99/2.0', '100/2.0', '101/2.0']","['P8', 'P-12', 'P4']","[786.0, 794.0, 802.0, 810.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 8.0, 8.0]","['PrimusTenor', 'Superius', 'Bassus', 'SecundusTenor']",PEN,4,True,,
78,"Lupi, Johannes",Veni speciosam,786.0,"['98/2.0', '99/2.0', '100/2.0']","['P8', 'P-12']","[786.0, 794.0, 802.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 8.0]","['PrimusTenor', 'Superius', 'Bassus']",PEN,3,True,,
79,"Lupi, Johannes",Veni speciosam,794.0,"['99/2.0', '100/2.0', '101/2.0']","['P-12', 'P4']","[794.0, 802.0, 810.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 8.0]","['Superius', 'Bassus', 'SecundusTenor']",PEN,3,True,,
80,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '106/4.0', '107/4.0']","['P4', 'P4', 'P-8']","[838.0, 846.0, 854.0, 862.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0, 8.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus']",PEN,4,True,,
81,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '106/4.0', '107/4.0', '108/4.0', '110/2.0']","['P4', 'P4', 'P-8', 'P5', 'P1']","[838.0, 846.0, 854.0, 862.0, 870.0, 882.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0, 8.0, 8.0, 12.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus', 'PrimusTenor', 'SecundusTenor']",FUGA,6,True,,
82,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '106/4.0']","['P4', 'P4']","[838.0, 846.0, 854.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0]","['PrimusTenor', 'Contratenor', 'Superius']",PEN,3,True,,
83,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '106/4.0', '108/4.0']","['m7', 'P-4']","[838.0, 854.0, 870.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[16.0, 16.0]","['PrimusTenor', 'Superius', 'PrimusTenor']",PEN,3,True,,
84,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '106/2.0', '106/4.0', '107/4.0', '108/4.0', '110/2.0', '111/4.0']","['P4', 'P-4', 'm7', 'P-8', 'P5', 'P1', 'P8']","[838.0, 846.0, 850.0, 854.0, 862.0, 870.0, 882.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[8.0, 4.0, 4.0, 8.0, 8.0, 12.0, 12.0]","['PrimusTenor', 'Contratenor', 'SecundusTenor', 'Superius', 'Bassus', 'PrimusTenor', 'SecundusTenor', 'Superius']",FUGA,8,True,,
85,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '107/4.0', '108/4.0', '111/4.0']","['M-2', 'P5', 'P8']","[838.0, 862.0, 870.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[24.0, 8.0, 24.0]","['PrimusTenor', 'Bassus', 'PrimusTenor', 'Superius']",ID,4,True,,
86,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '106/2.0', '108/4.0', '110/2.0']","['P1', 'P4', 'P1']","[838.0, 850.0, 870.0, 882.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 20.0, 12.0]","['PrimusTenor', 'SecundusTenor', 'PrimusTenor', 'SecundusTenor']",ID,4,True,,
87,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '106/2.0', '107/4.0']","['P1', 'M-2']","[838.0, 850.0, 862.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 12.0]","['PrimusTenor', 'SecundusTenor', 'Bassus']",PEN,3,True,,
88,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '107/4.0', '108/4.0']","['P4', 'P-5', 'P5']","[838.0, 846.0, 862.0, 870.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 16.0, 8.0]","['PrimusTenor', 'Contratenor', 'Bassus', 'PrimusTenor']",ID,4,True,,
89,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '106/2.0', '110/2.0', '111/4.0']","['P1', 'P4', 'P8']","[838.0, 850.0, 882.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 32.0, 12.0]","['PrimusTenor', 'SecundusTenor', 'SecundusTenor', 'Superius']",ID,4,True,,
90,"Lupi, Johannes",Veni speciosam,838.0,"['104/4.0', '105/4.0', '106/4.0', '107/4.0', '108/4.0']","['P4', 'P4', 'P-8', 'P5']","[838.0, 846.0, 854.0, 862.0, 870.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0, 8.0, 8.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus', 'PrimusTenor']",PEN,5,True,,
91,"Lupi, Johannes",Veni speciosam,846.0,"['105/4.0', '108/4.0', '111/4.0']","['P1', 'P8']","[846.0, 870.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[24.0, 24.0]","['Contratenor', 'PrimusTenor', 'Superius']",PEN,3,True,,
92,"Lupi, Johannes",Veni speciosam,846.0,"['105/4.0', '106/2.0', '106/4.0']","['P-4', 'm7']","[846.0, 850.0, 854.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[4.0, 4.0]","['Contratenor', 'SecundusTenor', 'Superius']",PEN,3,True,,
93,"Lupi, Johannes",Veni speciosam,846.0,"['105/4.0', '106/4.0', '107/4.0']","['P4', 'P-8']","[846.0, 854.0, 862.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0]","['Contratenor', 'Superius', 'Bassus']",PEN,3,True,,
94,"Lupi, Johannes",Veni speciosam,846.0,"['105/4.0', '106/4.0', '107/4.0', '108/4.0']","['P4', 'P-8', 'P5']","[846.0, 854.0, 862.0, 870.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0, 8.0]","['Contratenor', 'Superius', 'Bassus', 'PrimusTenor']",PEN,4,True,,
95,"Lupi, Johannes",Veni speciosam,850.0,"['106/2.0', '106/4.0', '107/4.0', '111/4.0']","['m7', 'P-8', 'P12']","[850.0, 854.0, 862.0, 894.0]","[('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[4.0, 8.0, 32.0]","['SecundusTenor', 'Superius', 'Bassus', 'Superius']",FUGA,4,True,,
96,"Lupi, Johannes",Veni speciosam,850.0,"['106/2.0', '107/4.0', '108/4.0', '110/2.0']","['M-2', 'P5', 'P1']","[850.0, 862.0, 870.0, 882.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 8.0, 12.0]","['SecundusTenor', 'Bassus', 'PrimusTenor', 'SecundusTenor']",ID,4,True,,
97,"Lupi, Johannes",Veni speciosam,850.0,"['106/2.0', '107/4.0', '110/2.0', '111/4.0']","['M-2', 'P5', 'P8']","[850.0, 862.0, 882.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 20.0, 12.0]","['SecundusTenor', 'Bassus', 'SecundusTenor', 'Superius']",ID,4,True,,
98,"Lupi, Johannes",Veni speciosam,854.0,"['106/4.0', '107/4.0', '108/4.0']","['P-8', 'P5']","[854.0, 862.0, 870.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[8.0, 8.0]","['Superius', 'Bassus', 'PrimusTenor']",PEN,3,True,,
99,"Lupi, Johannes",Veni speciosam,870.0,"['108/4.0', '110/2.0', '111/4.0']","['P1', 'P8']","[870.0, 882.0, 894.0]","[('3', '-2', '-2', '4'), ('3', '-2', '-3', '5'), ('3', '-2', '-2', '5')]","[12.0, 12.0]","['PrimusTenor', 'SecundusTenor', 'Superius']",PEN,3,True,,
100,"Lupi, Johannes",Veni speciosam,910.0,"['113/4.0', '114/4.0', '116/2.0', '117/2.0']","['P-4', 'P8', 'P5']","[910.0, 918.0, 930.0, 938.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[8.0, 12.0, 8.0]","['PrimusTenor', 'Bassus', 'Contratenor', 'Superius']",ID,4,True,,
101,"Lupi, Johannes",Veni speciosam,910.0,"['113/4.0', '116/2.0', '117/2.0', '119/4.0']","['P5', 'P5', 'P-8']","[910.0, 930.0, 938.0, 958.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[20.0, 8.0, 20.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus']",ID,4,True,,
102,"Lupi, Johannes",Veni speciosam,910.0,"['113/4.0', '114/4.0', '115/4.0', '116/2.0', '117/2.0', '119/4.0']","['P-4', 'P4', 'P5', 'P5', 'P-8']","[910.0, 918.0, 926.0, 930.0, 938.0, 958.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[8.0, 8.0, 4.0, 8.0, 20.0]","['PrimusTenor', 'Bassus', 'SecundusTenor', 'Contratenor', 'Superius', 'Bassus']",FUGA,6,True,,
103,"Lupi, Johannes",Veni speciosam,910.0,"['113/4.0', '114/4.0', '115/4.0']","['P-4', 'P4']","[910.0, 918.0, 926.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[8.0, 8.0]","['PrimusTenor', 'Bassus', 'SecundusTenor']",PEN,3,True,,
104,"Lupi, Johannes",Veni speciosam,918.0,"['114/4.0', '117/2.0', '119/4.0']","['P12', 'P-8']","[918.0, 938.0, 958.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[20.0, 20.0]","['Bassus', 'Superius', 'Bassus']",PEN,3,True,,
105,"Lupi, Johannes",Veni speciosam,918.0,"['114/4.0', '115/4.0', '116/2.0', '117/2.0']","['P4', 'P5', 'P5']","[918.0, 926.0, 930.0, 938.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[8.0, 4.0, 8.0]","['Bassus', 'SecundusTenor', 'Contratenor', 'Superius']",ID,4,True,,
106,"Lupi, Johannes",Veni speciosam,978.0,"['122/2.0', '122/4.0', '123/2.0']","['P1', 'P8']","[978.0, 982.0, 986.0]","[('2', '-2', '-3', '2')]","[4.0, 4.0]","['SecundusTenor', 'PrimusTenor', 'Superius']",PEN,3,False,,
107,"Lupi, Johannes",Veni speciosam,978.0,"['122/2.0', '122/4.0', '123/2.0', '125/1.0', '126/4.0', '127/3.0', '128/4.0', '129/4.0']","['P1', 'P8', 'P-5', 'P-5', 'P-8', 'P8', 'P1']","[978.0, 982.0, 986.0, 1000.0, 1014.0, 1020.0, 1030.0, 1038.0]","[('2', '-2', '-3', '2')]","[4.0, 4.0, 14.0, 14.0, 6.0, 10.0, 8.0]","['SecundusTenor', 'PrimusTenor', 'Superius', 'Contratenor', 'SecundusTenor', 'Bassus', 'Contratenor', 'SecundusTenor']",FUGA,8,False,,
108,"Lupi, Johannes",Veni speciosam,978.0,"['122/2.0', '123/2.0', '128/4.0', '129/4.0']","['P8', 'M-9', 'P1']","[978.0, 986.0, 1030.0, 1038.0]","[('2', '-2', '-3', '2')]","[8.0, 44.0, 8.0]","['SecundusTenor', 'Superius', 'Contratenor', 'SecundusTenor']",ID,4,False,,
109,"Lupi, Johannes",Veni speciosam,982.0,"['122/4.0', '125/1.0', '127/3.0', '129/4.0']","['P4', 'P-12', 'P8']","[982.0, 1000.0, 1020.0, 1038.0]","[('2', '-2', '-3', '2')]","[18.0, 20.0, 18.0]","['PrimusTenor', 'Contratenor', 'Bassus', 'SecundusTenor']",ID,4,False,,
110,"Lupi, Johannes",Veni speciosam,986.0,"['123/2.0', '125/1.0', '126/4.0']","['P-5', 'P-5']","[986.0, 1000.0, 1014.0]","[('2', '-2', '-3', '2')]","[14.0, 14.0]","['Superius', 'Contratenor', 'SecundusTenor']",PEN,3,False,,
111,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '5/3.0', '8/2.0', '12/4.0']","['P-11', 'P8', 'P-4']","[0.0, 36.0, 58.0, 94.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[36.0, 22.0, 36.0]","['[Superius]', '[Bassus]', '[Contratenor]', 'I. Tenor']",ID,4,True,,
112,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '4/1.0', '12/4.0', '15/4.0']","['P-8', 'M2', 'M-2']","[0.0, 24.0, 94.0, 118.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[24.0, 70.0, 24.0]","['[Superius]', 'I. Tenor', 'I. Tenor', '[II. Tenor]']",ID,4,True,,
113,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '2/3.0', '4/1.0', '5/3.0', '7/4.0', '8/2.0', '9/2.0', '10/2.0', '12/4.0', '15/4.0', '18/2.0']","['P-4', 'P-5', 'P-4', 'P4', 'P5', 'P-8', 'P12', 'P-8', 'M-2', 'P1']","[0.0, 12.0, 24.0, 36.0, 54.0, 58.0, 66.0, 74.0, 94.0, 118.0, 138.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 12.0, 12.0, 18.0, 4.0, 8.0, 8.0, 20.0, 24.0, 20.0]","['[Superius]', '[Contratenor]', 'I. Tenor', '[Bassus]', '[II. Tenor]', '[Contratenor]', '[Bassus]', '[Superius]', 'I. Tenor', '[II. Tenor]', 'I. Tenor']",FUGA,11,True,,
114,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '2/3.0', '7/4.0', '9/2.0']","['P-4', 'P-5', 'P-4']","[0.0, 12.0, 54.0, 66.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 42.0, 12.0]","['[Superius]', '[Contratenor]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
115,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '2/3.0', '4/1.0', '5/3.0']","['P-4', 'P-5', 'P-4']","[0.0, 12.0, 24.0, 36.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 12.0, 12.0]","['[Superius]', '[Contratenor]', 'I. Tenor', '[Bassus]']",PEN,4,True,,
116,Mathieu Sohier,Missa Vidi speciosam: Kyrie,0.0,"['1/1.0', '2/3.0', '4/1.0']","['P-4', 'P-5']","[0.0, 12.0, 24.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 12.0]","['[Superius]', '[Contratenor]', 'I. Tenor']",PEN,3,True,,
117,Mathieu Sohier,Missa Vidi speciosam: Kyrie,12.0,"['2/3.0', '5/3.0', '12/4.0', '15/4.0']","['P-8', 'P5', 'M-2']","[12.0, 36.0, 94.0, 118.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[24.0, 58.0, 24.0]","['[Contratenor]', '[Bassus]', 'I. Tenor', '[II. Tenor]']",ID,4,True,,
118,Mathieu Sohier,Missa Vidi speciosam: Kyrie,12.0,"['2/3.0', '4/1.0', '7/4.0', '9/2.0']","['P-5', 'P1', 'P-4']","[12.0, 24.0, 54.0, 66.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 30.0, 12.0]","['[Contratenor]', 'I. Tenor', '[II. Tenor]', '[Bassus]']",ID,4,True,,
119,Mathieu Sohier,Missa Vidi speciosam: Kyrie,12.0,"['2/3.0', '4/1.0', '5/3.0']","['P-5', 'P-4']","[12.0, 24.0, 36.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 12.0]","['[Contratenor]', 'I. Tenor', '[Bassus]']",PEN,3,True,,
120,Mathieu Sohier,Missa Vidi speciosam: Kyrie,24.0,"['4/1.0', '5/3.0', '7/4.0', '9/2.0']","['P-4', 'P4', 'P-4']","[24.0, 36.0, 54.0, 66.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 18.0, 12.0]","['I. Tenor', '[Bassus]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
121,Mathieu Sohier,Missa Vidi speciosam: Kyrie,54.0,"['7/4.0', '10/2.0', '12/4.0']","['M9', 'P-8']","[54.0, 74.0, 94.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[20.0, 20.0]","['[II. Tenor]', '[Superius]', 'I. Tenor']",PEN,3,True,,
122,Mathieu Sohier,Missa Vidi speciosam: Kyrie,54.0,"['7/4.0', '10/2.0', '15/4.0', '18/2.0']","['M9', 'M-9', 'P1']","[54.0, 74.0, 118.0, 138.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[20.0, 44.0, 20.0]","['[II. Tenor]', '[Superius]', '[II. Tenor]', 'I. Tenor']",ID,4,True,,
123,Mathieu Sohier,Missa Vidi speciosam: Kyrie,58.0,"['8/2.0', '9/2.0', '10/2.0']","['P-8', 'P12']","[58.0, 66.0, 74.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 8.0]","['[Contratenor]', '[Bassus]', '[Superius]']",PEN,3,True,,
124,Mathieu Sohier,Missa Vidi speciosam: Kyrie,74.0,"['10/2.0', '12/4.0', '15/4.0', '18/2.0']","['P-8', 'M-2', 'P1']","[74.0, 94.0, 118.0, 138.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[20.0, 24.0, 20.0]","['[Superius]', 'I. Tenor', '[II. Tenor]', 'I. Tenor']",ID,4,True,,
125,Mathieu Sohier,Missa Vidi speciosam: Kyrie,258.0,"['32/2.0', '34/4.0', '35/4.0', '38/2.0']","['P5', 'P-8', 'P-5']","[258.0, 278.0, 286.0, 306.0]","[('-3', '2', '2', '2')]","[20.0, 8.0, 20.0]","['I. Tenor', '[Contratenor]', '[Bassus]', '[Bassus]']",ID,4,False,,
126,Mathieu Sohier,Missa Vidi speciosam: Kyrie,258.0,"['32/2.0', '35/2.0', '38/2.0']","['P1', 'P-8']","[258.0, 282.0, 306.0]","[('-3', '2', '2', '2')]","[24.0, 24.0]","['I. Tenor', 'I. Tenor', '[Bassus]']",PEN,3,False,,
127,Mathieu Sohier,Missa Vidi speciosam: Kyrie,258.0,"['32/2.0', '33/2.0', '34/4.0', '35/2.0', '35/4.0', '38/2.0', '40/2.0']","['P1', 'P5', 'P-5', 'P-4', 'P-5', 'P5']","[258.0, 266.0, 278.0, 282.0, 286.0, 306.0, 322.0]","[('-3', '2', '2', '2')]","[8.0, 12.0, 4.0, 4.0, 20.0, 16.0]","['I. Tenor', '[II. Tenor]', '[Contratenor]', 'I. Tenor', '[Bassus]', '[Bassus]', 'I. Tenor']",FUGA,7,False,,
128,Mathieu Sohier,Missa Vidi speciosam: Kyrie,258.0,"['32/2.0', '33/2.0', '34/4.0', '35/4.0']","['P1', 'P5', 'P-8']","[258.0, 266.0, 278.0, 286.0]","[('-3', '2', '2', '2')]","[8.0, 12.0, 8.0]","['I. Tenor', '[II. Tenor]', '[Contratenor]', '[Bassus]']",ID,4,False,,
129,Mathieu Sohier,Missa Vidi speciosam: Kyrie,266.0,"['33/2.0', '35/2.0', '38/2.0', '40/2.0']","['P1', 'P-8', 'P5']","[266.0, 282.0, 306.0, 322.0]","[('-3', '2', '2', '2')]","[16.0, 24.0, 16.0]","['[II. Tenor]', 'I. Tenor', '[Bassus]', 'I. Tenor']",ID,4,False,,
130,Mathieu Sohier,Missa Vidi speciosam: Kyrie,266.0,"['33/2.0', '35/4.0', '38/2.0']","['P-4', 'P-5']","[266.0, 286.0, 306.0]","[('-3', '2', '2', '2')]","[20.0, 20.0]","['[II. Tenor]', '[Bassus]', '[Bassus]']",PEN,3,False,,
131,Mathieu Sohier,Missa Vidi speciosam: Kyrie,278.0,"['34/4.0', '35/2.0', '35/4.0']","['P-5', 'P-4']","[278.0, 282.0, 286.0]","[('-3', '2', '2', '2')]","[4.0, 4.0]","['[Contratenor]', 'I. Tenor', '[Bassus]']",PEN,3,False,,
132,Mathieu Sohier,Missa Vidi speciosam: Kyrie,352.0,"['43/1.0', '45/1.0', '47/2.0', '49/2.0']","['P4', 'P-11', 'P4']","[352.0, 368.0, 386.0, 402.0]","[('-2', '-2', '-3', '3'), ('-2', '-2', '-3', '2')]","[16.0, 18.0, 16.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[II. Tenor]']",ID,4,True,,
133,Mathieu Sohier,Missa Vidi speciosam: Kyrie,352.0,"['43/1.0', '44/1.0', '49/2.0', '50/2.0']","['P-5', 'P1', 'P1']","[352.0, 360.0, 402.0, 410.0]","[('-2', '-2', '-3', '3'), ('-2', '-2', '-3', '2')]","[8.0, 42.0, 8.0]","['[Contratenor]', '[II. Tenor]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
134,Mathieu Sohier,Missa Vidi speciosam: Kyrie,352.0,"['43/1.0', '44/1.0', '45/1.0']","['P-5', 'P8']","[352.0, 360.0, 368.0]","[('-2', '-2', '-3', '3'), ('-2', '-2', '-3', '2')]","[8.0, 8.0]","['[Contratenor]', '[II. Tenor]', '[Superius]']",PEN,3,True,,
135,Mathieu Sohier,Missa Vidi speciosam: Kyrie,352.0,"['43/1.0', '44/1.0', '45/1.0', '46/4.0', '47/2.0', '49/2.0', '50/2.0']","['P-5', 'P8', 'P-8', 'P-4', 'P4', 'P1']","[352.0, 360.0, 368.0, 382.0, 386.0, 402.0, 410.0]","[('-2', '-2', '-3', '3'), ('-2', '-2', '-3', '2')]","[8.0, 8.0, 14.0, 4.0, 16.0, 8.0]","['[Contratenor]', '[II. Tenor]', '[Superius]', 'I. Tenor', '[Bassus]', '[II. Tenor]', '[Bassus]']",FUGA,7,True,,
136,Mathieu Sohier,Missa Vidi speciosam: Kyrie,360.0,"['44/1.0', '45/1.0', '49/2.0', '50/2.0']","['P8', 'P-8', 'P1']","[360.0, 368.0, 402.0, 410.0]","[('-2', '-2', '-3', '3'), ('-2', '-2', '-3', '2')]","[8.0, 34.0, 8.0]","['[II. Tenor]', '[Superius]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
137,Mathieu Sohier,Missa Vidi speciosam: Kyrie,424.0,"['52/1.0', '54/2.0', '55/1.0', '57/2.0']","['P-5', 'P-5', 'M9']","[424.0, 442.0, 448.0, 466.0]","[('3', '-2', '-2', '3'), ('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[18.0, 6.0, 18.0]","['[Superius]', 'I. Tenor', '[Bassus]', '[Superius]']",ID,4,True,,
138,Mathieu Sohier,Missa Vidi speciosam: Kyrie,424.0,"['52/1.0', '53/2.0', '54/2.0', '55/1.0', '57/2.0', '59/4.0']","['P-5', 'P1', 'P-5', 'M9', 'P-12']","[424.0, 434.0, 442.0, 448.0, 466.0, 486.0]","[('3', '-2', '-2', '3'), ('3', '-2', '-2', '4'), ('3', '-2', '-2', '5')]","[10.0, 8.0, 6.0, 18.0, 20.0]","['[Superius]', '[Contratenor]', 'I. Tenor', '[Bassus]', '[Superius]', '[Bassus]']",FUGA,6,True,,
139,Mathieu Sohier,Missa Vidi speciosam: Kyrie,424.0,"['52/1.0', '53/2.0', '54/2.0', '57/2.0', '59/4.0']","['P-5', 'P1', 'P5', 'P-12']","[424.0, 434.0, 442.0, 466.0, 486.0]","[('3', '-2', '-2', '3'), ('3', '-2', '-2', '4')]","[10.0, 8.0, 24.0, 20.0]","['[Superius]', '[Contratenor]', 'I. Tenor', '[Superius]', '[Bassus]']",FUGA,5,True,,
140,Mathieu Sohier,Missa Vidi speciosam: Kyrie,458.0,"['56/2.0', '58/2.0', '60/4.0']","['P5', 'P1']","[458.0, 474.0, 494.0]","[('3', '-2', '-2', '-2'), ('2', '-2', '-2', '-2')]","[16.0, 20.0]","['[II. Tenor]', '[Contratenor]', '[Superius]']",FUGA,3,True,,
141,Mathieu Sohier,Missa Vidi speciosam: Kyrie,466.0,"['57/2.0', '61/4.0', '63/2.0']","['P1', 'P-8']","[466.0, 502.0, 514.0]","[('2', '-2', '-2', '2'), ('2', '-2', '-3', '2')]","[36.0, 12.0]","['I. Tenor', '[II. Tenor]', '[Bassus]']",FUGA,3,True,,
