,Validation,Comments,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries
98,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,0.0,"['1/1.0', '3/1.0', '3/2.0', '4/3.0', '6/3.0', '9/1.0', '9/2.0', '11/1.0']","['P8', 'P-8', 'P-5', 'P12', 'P-8', 'P1', 'P8']","[0.0, 16.0, 18.0, 28.0, 44.0, 64.0, 66.0, 80.0]","[('2', '2', '2', '2')]","[16.0, 2.0, 10.0, 16.0, 20.0, 2.0, 14.0]","['Quintus', '[Cantus I]', '[Altus]', '[Bassus]', '[Cantus I]', '[Bassus]', '[Altus]', '[Cantus I]']",FUGA,8.0,False
99,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,54.0,"['7/4.0', '9/2.0']",['P1'],"[54.0, 66.0]","[('-2', '-2', '-2', '2')]",[12.0],"['[Altus]', '[Cantus II]']",FUGA,2.0,False
100,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,122.0,"['16/2.0', '16/3.5']",['P1'],"[122.0, 125.0]","[('2', '2', '2', '-2')]",[3.0],"['[Bassus]', 'Quintus']",FUGA,2.0,False
101,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,210.0,"['27/2.0', '29/2.0', '29/4.0']","['P1', 'P4']","[210.0, 226.0, 230.0]","[('2', '2', '2', '2')]","[16.0, 4.0]","['Quintus', '[Cantus II]', '[Cantus I]']",FUGA,3.0,False
102,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,376.0,"['48/1.0', '49/1.0', '49/3.0', '53/2.0', '54/2.0', '57/4.0']","['P8', 'P-8', 'P1', 'P8', 'P-8']","[376.0, 384.0, 388.0, 418.0, 426.0, 454.0]","[('2', '2', '2', '2')]","[8.0, 4.0, 30.0, 8.0, 28.0]","['Quintus', '[Cantus I]', '[Bassus]', '[Cantus II]', '[Cantus I]', '[Bassus]']",FUGA,6.0,False
103,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,522.0,"['66/2.0', '66/4.0']",['P-5'],"[522.0, 526.0]","[('-3', '-3', '6', '-3')]",[4.0],"['Quintus', '[Bassus]']",FUGA,2.0,False
104,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,584.0,"['73/2.0', '77/1.0']",['P-12'],"[584.0, 628.0]","[('-2', '-2', '3', '2')]",[44.0],"['[Cantus I]', '[Bassus]']",FUGA,2.0,False
105,,,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,880.0,"['98/1.0', '98/2.0']",['P5'],"[880.0, 884.0]","[('-4', '2', '2', '2')]",[4.0],"['[Bassus]', 'Quintus']",FUGA,2.0,False
106,,,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,18.0,"['3/2.0', '4/3.0']",['P8'],"[18.0, 28.0]","[('3', '2', '2', '2')]",[10.0],"['[Quintus]', '[Cantus I]']",FUGA,2.0,False
107,,,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,70.0,"['9/4.0', '10/2.0']",['P8'],"[70.0, 74.0]","[('2', '2', '2', '-2')]",[4.0],"['[Bassus]', '[Altus]']",FUGA,2.0,False
108,,,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,94.0,"['12/4.0', '13/4.0']",['P-5'],"[94.0, 102.0]","[('-3', '2', '2', '-3')]",[8.0],"['[Quintus]', '[Bassus]']",FUGA,2.0,False
