,Validation,Comments,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries
84,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,0.0,"['1/1.0', '2/3.0', '4/1.0', '6/4.0', '8/1.0', '11/2.0']","['P8', 'P-5', 'P5', 'P-12', 'P12']","[0.0, 12.0, 24.0, 46.0, 56.0, 82.0]","[('4', '2', '2', '-3')]","[12.0, 12.0, 22.0, 10.0, 26.0]","['Tenor', 'Superius 1Âº', 'Altus', 'Superius 2Âº', 'Bassus', 'Superius 1Âº']",FUGA,6.0,False
85,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,70.0,"['9/4.0', '12/4.0', '18/2.0', '19/4.0']","['P5', 'M2', 'P4']","[70.0, 94.0, 138.0, 150.0]","[('-2', '-2', '-2', '-2')]","[24.0, 44.0, 12.0]","['Tenor', 'Tenor', 'Tenor', 'Superius 2Âº']",FUGA,4.0,False
86,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,178.0,"['23/2.0', '24/4.0', '26/4.0', '27/4.0', '29/4.0', '32/4.0', '33/4.0', '36/4.0', '38/4.0']","['P1', 'P5', 'P4', 'P-11', 'P12', 'P-5', 'P1', 'P5']","[178.0, 190.0, 206.0, 214.0, 230.0, 254.0, 262.0, 286.0, 302.0]","[('-2', '-2', '4', '-2')]","[12.0, 16.0, 8.0, 16.0, 24.0, 8.0, 24.0, 16.0]","['Altus', 'Bassus', 'Altus', 'Superius 2Âº', 'Bassus', 'Superius 2Âº', 'Altus', 'Superius 2Âº', 'Superius 1Âº']",FUGA,9.0,False
87,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,206.0,"['26/4.0', '29/3.0']",['P-8'],"[206.0, 228.0]","[('2', '-3', '2', '3')]",[22.0],"['Superius 1Âº', 'Tenor']",FUGA,2.0,False
88,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,328.0,"['42/1.0', '42/2.0', '44/1.0', '48/1.0', '49/1.0']","['P-5', 'P-8', 'P12', 'P-12']","[328.0, 332.0, 352.0, 400.0, 412.0]","[('4', '2', '2', '-2')]","[4.0, 20.0, 48.0, 12.0]","['Superius 1Âº', 'Altus', 'Bassus', 'Superius 1Âº', 'Bassus']",FUGA,5.0,False
89,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,344.0,"['43/1.0', '48/1.0']",['P1'],"[344.0, 404.0]","[('4', '2', '2', '2')]",[60.0],"['Tenor', 'Tenor']",FUGA,2.0,False
90,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,448.0,['53/1.0'],['P-8'],"[448.0, 448.0]","[('4', '2', '2', '-3')]",[0.0],"['Superius 1Âº', 'Altus']",FUGA,2.0,False
91,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,492.0,"['56/1.0', '57/1.0', '60/1.0', '62/1.0', '64/1.0', '69/1.0']","['m-10', 'm14', 'P-12', 'P8', 'P5', 'P1']","[492.0, 496.0, 528.0, 556.0, 580.0, 580.0, 636.0]","[('-2', '-2', '-2', '3')]","[4.0, 32.0, 28.0, 24.0, 0.0, 56.0]","['Superius 2Âº', 'Bassus', 'Superius 1Âº', 'Bassus', 'Superius 1Âº', 'Superius 2Âº', 'Superius 1Âº']",FUGA,7.0,False
92,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,708.0,"['75/3.0', '78/1.0']",['P1'],"[708.0, 728.0]","[('2', '3', '-2', '2')]",[20.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
93,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,850.0,"['93/2.0', '95/1.0', '95/2.0', '96/2.0', '99/2.0', '101/2.0', '106/2.0', '108/2.0', '110/2.0', '111/2.0']","['M-6', 'P-5', 'P8', 'P-4', 'P5', 'm-3', 'm3', 'P-5', 'P-4']","[850.0, 866.0, 868.0, 874.0, 898.0, 914.0, 958.0, 970.0, 986.0, 998.0]","[('-2', '2', '-3', '2')]","[16.0, 2.0, 6.0, 24.0, 16.0, 44.0, 12.0, 16.0, 12.0]","['Superius 2Âº', 'Altus', 'Tenor', 'Superius 1Âº', 'Tenor', 'Superius 1Âº', 'Superius 2Âº', 'Superius 1Âº', 'Altus', 'Tenor']",FUGA,10.0,False
94,,,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,916.0,"['101/1.0', '103/2.0', '106/1.0']","['P1', 'P-12']","[916.0, 934.0, 952.0]","[('-2', '2', '-2', '-2')]","[18.0, 18.0]","['Superius 2Âº', 'Superius 1Âº', 'Tenor']",PEN,3.0,False
95,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,0.0,"['1/1.0', '2/3.0', '4/4.0', '5/4.0']","['P4', 'P-4', 'P8']","[0.0, 12.0, 30.0, 38.0]","[('2', '2', '2', '2')]","[12.0, 18.0, 8.0]","['Tenor', 'Altus', 'Bassus 1', 'Superius 1Âº']",FUGA,4.0,False
96,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,74.0,"['10/2.0', '15/4.0']",['M9'],"[74.0, 118.0]","[('-4', '2', '-2', '2')]",[44.0],"['Tenor', 'Superius 1Âº']",FUGA,2.0,False
97,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,142.0,"['18/4.0', '20/2.0', '21/4.0']","['M9', 'P-5', 'm-3']","[142.0, 154.0, 166.0, 166.0]","[('-2', '2', '3', '-2')]","[12.0, 12.0, 0.0]","['Bassus 1', 'Altus', 'Tenor', 'Bassus 1']",FUGA,4.0,False
98,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,178.0,"['23/2.0', '23/4.0', '25/2.0']","['P4', 'M-6']","[178.0, 182.0, 194.0]","[('-2', '2', '2', '2')]","[4.0, 12.0]","['Altus', 'Superius 1Âº', 'Tenor']",FUGA,3.0,False
99,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,202.0,"['26/2.0', '28/4.0']",['P-4'],"[202.0, 222.0]","[('-5', '2', '2', '-5')]",[20.0],"['Bassus 1', 'Bassus 1']",FUGA,2.0,False
100,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,304.0,"['39/1.0', '41/3.0', '46/4.0']","['P1', 'P-4']","[304.0, 324.0, 366.0]","[('-2', '2', '-2', '-2')]","[20.0, 42.0]","['Bassus 2', 'Bassus 1', 'Bassus 2']",FUGA,3.0,False
101,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,304.0,"['39/1.0', '41/3.0']",['P1'],"[304.0, 324.0]","[('-2', '2', '-5', '3')]",[20.0],"['Tenor', 'Altus']",FUGA,2.0,False
102,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,342.0,"['43/4.0', '44/4.0', '48/4.0']","['P-4', 'P4']","[342.0, 350.0, 382.0]","[('2', '-3', '2', '-2')]","[8.0, 32.0]","['Bassus 2', 'Bassus 1', 'Tenor']",FUGA,3.0,False
103,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,408.0,"['52/1.0', '53/3.0']",['P8'],"[408.0, 420.0]","[('2', '2', '2', '-2')]",[12.0],"['Bassus 1', 'Superius 1Âº']",FUGA,2.0,False
104,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,430.0,"['54/4.0', '56/2.0']",['m3'],"[430.0, 442.0]","[('4', '-2', '-3', '2')]",[12.0],"['Tenor', 'Altus']",FUGA,2.0,False
105,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,460.0,"['58/3.0', '59/2.0', '60/2.0', '61/4.0']","['P-11', 'P11', 'P-11']","[460.0, 466.0, 474.0, 486.0]","[('3', '-2', '-3', '2')]","[6.0, 8.0, 12.0]","['Superius 1Âº', 'Bassus 1', 'Superius 2Âº', 'Tenor']",FUGA,4.0,False
106,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,494.0,"['62/4.0', '63/1.0']",['P-15'],"[494.0, 496.0]","[('3', '-4', '2', '2')]",[2.0],"['Superius 1Âº', 'Bassus 1']",FUGA,2.0,False
107,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,524.0,"['66/3.0', '67/4.0', '68/4.0', '69/4.0']","['P1', 'P1', 'P1']","[524.0, 534.0, 542.0, 550.0]","[('-5', '8', '-3', '2')]","[10.0, 8.0, 8.0]","['Bassus 2', 'Bassus 1', 'Bassus 2', 'Bassus 1']",FUGA,4.0,False
108,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,574.0,"['72/4.0', '74/2.0', '74/4.0', '75/2.0', '76/4.0']","['P5', 'P4', 'P-11', 'P15']","[574.0, 586.0, 590.0, 594.0, 606.0]","[('-2', '-2', '-2', '3')]","[12.0, 4.0, 4.0, 12.0]","['Bassus 2', 'Altus', 'Superius 1Âº', 'Bassus 1', 'Superius 2Âº']",FUGA,5.0,False
109,,,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,598.0,"['75/4.0', '80/2.0', '80/4.0', '84/3.0', '84/4.0', '87/1.0', '87/2.0', '87/4.0', '88/2.0']","['P-4', 'P-5', 'P15', 'P-12', 'P12', 'P-8', 'P-5', 'P1']","[598.0, 634.0, 638.0, 668.0, 670.0, 688.0, 690.0, 694.0, 698.0]","[('-2', '-2', '-2', '-2')]","[36.0, 4.0, 30.0, 2.0, 18.0, 2.0, 4.0, 4.0]","['Tenor', 'Tenor', 'Bassus 1', 'Superius 2Âº', 'Bassus 1', 'Superius 1Âº', 'Altus', 'Bassus 1', 'Bassus 2']",FUGA,9.0,False
